benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
resnet_manual_script,1,2,1,47.39371733739972,48.033494809642434,71.76526729017496
resnet_manual_script,1,3,1,32.15733915567398,33.11975192744285,63.94466571509838
resnet_manual_script,1,4,1,25.212782435119152,25.911295036785305,52.73361084982753
resnet_manual_script,1,5,1,20.916825160384178,21.589689697138965,57.72416666150093
resnet_manual_script,1,6,1,18.64102715626359,19.299154835753143,43.67113905027509
resnet_manual_script,1,7,1,16.754872631281614,17.402707487344742,62.21301760524511
resnet_manual_script,1,8,1,15.461118891835213,16.063091373071074,46.93892505019903
resnet_manual_script,1,9,1,15.609064139425755,16.281084781512618,55.6107759475708
resnet_manual_script,1,10,1,14.830109663307667,15.50588671118021,56.60717282444239
resnet_manual_script,1,11,1,13.717680238187313,14.36167583335191,42.339869774878025
resnet_manual_script,1,12,1,13.350382912904024,13.94748845603317,38.045644760131836
resnet_manual_script,1,13,1,12.567735742777586,13.22712718974799,40.570064913481474
resnet_manual_script,1,14,1,12.055972125381231,12.793241972103715,61.15642515942454
resnet_manual_script,1,15,1,11.723943054676056,12.517232303507626,51.67329031974077
resnet_manual_script,1,16,1,11.503926012665033,12.252140371128917,36.968545988202095
resnet_manual_script,1,17,1,11.262747924774885,12.089533298276365,54.902616422623396
resnet_manual_script,1,18,1,11.270627845078707,12.17977998778224,50.620065070688725
resnet_manual_script,1,1,8,596.4358071796596,598.9972251979634,600.9203628636897
resnet_manual_script,1,2,8,304.2370080947876,308.2520157797262,365.8502879552543
resnet_manual_script,1,3,8,205.41977602988482,207.32543920632452,241.28310615196824
resnet_manual_script,1,4,8,163.67747308686376,165.39855167269707,201.368338894099
resnet_manual_script,1,5,8,129.07235976308584,130.83081824705005,166.40659561380744
resnet_manual_script,1,6,8,118.39525680989027,120.46508006751537,149.86486500129104
resnet_manual_script,1,7,8,98.23014307767153,99.68765425030142,136.02616917341948
resnet_manual_script,1,8,8,80.30098304152489,83.09881889726967,149.8691439628601
resnet_manual_script,1,9,8,76.1236920952797,78.51908152922988,108.42113103717566
resnet_manual_script,1,10,8,68.18937696516514,70.78490674030036,98.88734621927142
resnet_manual_script,1,11,8,70.89793588966131,73.632299345918,101.46132064983249
resnet_manual_script,1,12,8,59.17750205844641,61.463352562859654,85.7509421184659
resnet_manual_script,1,13,8,55.38001377135515,55.96543177496642,78.078995924443
resnet_manual_script,1,14,8,51.8319820985198,52.51486408058554,70.92173164710402
resnet_manual_script,1,15,8,49.57415908575058,50.609205570071936,80.20892180502415
resnet_manual_script,1,16,8,45.49333779141307,51.609551520086825,68.11885302886367
resnet_manual_script,1,17,8,44.73948897793889,46.299463929608464,85.04090318456292
resnet_manual_script,1,18,8,50.23900792002678,51.550190835259855,72.62527709826827
resnet_manual_script,1,1,16,1361.3287070766091,1363.3993634069338,1367.1557917259634
resnet_manual_script,1,2,16,702.098773792386,708.5476235160604,770.2509742230177
resnet_manual_script,1,3,16,477.930870372802,482.83867871854454,525.9739467874169
resnet_manual_script,1,4,16,363.94828697666526,368.3160864561796,430.8357983827591
resnet_manual_script,1,5,16,303.2482392154634,306.4206170057878,373.4345668926835
resnet_manual_script,1,6,16,259.55997221171856,262.85186576191336,294.9664080515504
resnet_manual_script,1,7,16,230.2533728070557,232.3552535707131,273.98419892415404
resnet_manual_script,1,8,16,202.19634473323822,204.46803179569542,242.86023480817676
resnet_manual_script,1,9,16,194.15095215663314,197.29467782657593,230.2738972939551
resnet_manual_script,1,10,16,167.87392180413008,170.42364954948425,203.97449424490333
resnet_manual_script,1,11,16,154.27490370348096,159.6486036432907,203.94308678805828
resnet_manual_script,1,12,16,137.57304614409804,146.26926730852574,192.07870587706566
resnet_manual_script,1,13,16,135.50381502136588,139.7411190252751,176.13550275564194
resnet_manual_script,1,14,16,126.67279783636332,131.03410076349974,197.61737808585167
resnet_manual_script,1,15,16,117.61564668267965,121.04106205515563,165.66831385716796
resnet_manual_script,1,16,16,116.66570510715246,122.1467142784968,167.33374912291765
resnet_manual_script,1,17,16,119.79264812543988,124.26649571862072,157.1738296188414
resnet_manual_script,1,18,16,109.30395312607288,113.31628444604576,167.45909582823515
resnet_manual_script,1,1,32,2931.586565915495,2936.910795411095,3070.2335289679468
resnet_manual_script,1,2,32,1590.3987870551646,1629.86628619954,1675.4390890710056
resnet_manual_script,1,3,32,1091.6522140614688,1114.764919942245,1147.541908081621
resnet_manual_script,1,4,32,762.9083599895239,767.0760041149333,807.5458002276719
resnet_manual_script,1,5,32,685.2773129940033,708.4667394030839,757.0671238936484
resnet_manual_script,1,6,32,598.2585563324392,615.2646435797215,643.2812567800283
resnet_manual_script,1,7,32,541.8371697887778,552.2115790518001,583.7983028031886
resnet_manual_script,1,8,32,437.80208099633455,444.8632532125339,478.0245218425989
resnet_manual_script,1,9,32,426.9102727994323,434.4610811397433,465.60377394780517
resnet_manual_script,1,10,32,398.0749109759927,402.07459676545113,427.8759849257767
resnet_manual_script,1,11,32,375.31603779643774,384.26913984585553,413.3435101248324
resnet_manual_script,1,12,32,295.2079512178898,300.0494169583544,335.4662102647126
resnet_manual_script,1,13,32,301.47066293284297,322.8286769427359,368.19233279675245
resnet_manual_script,1,14,32,308.80267173051834,321.41093586571515,351.3341099023819
resnet_manual_script,1,15,32,301.5262740664184,308.6755578406155,346.1435488425195
resnet_manual_script,1,16,32,267.2931649722159,275.0950883422047,318.98032454773784
resnet_manual_script,1,17,32,257.92012829333544,264.2638726346195,310.0326079875231
resnet_manual_script,1,18,32,252.03507207334042,259.9267407739535,311.1666371114552
