benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,torch,tcmalloc,6,1,1,16,1386.317881027935,1402.5645883113611,1416.5154089860152,90.58300305297311
resnet_manual_script,sequential,numactl,torch,tcmalloc,9,1,1,16,1392.5699149840511,1405.5825265104068,1427.0253159920685,90.38851151658746
resnet_manual_script,sequential,numactl,torch,tcmalloc,3,1,1,16,1394.496558001265,1409.54358489078,1424.0537820151076,90.13450435081401
resnet_manual_script,sequential,numactl,torch,tcmalloc,11,1,1,16,1393.5674509848468,1406.0326245593023,1421.4525450079236,90.35957641795207
resnet_manual_script,sequential,numactl,torch,tcmalloc,16,1,1,16,1389.7804250009358,1405.503309200867,1430.1635170122609,90.39360601522633
resnet_manual_script,sequential,numactl,torch,tcmalloc,12,1,1,16,1393.1756439851597,1408.8116421588347,1428.5425660200417,90.18133338983017
resnet_manual_script,sequential,numactl,torch,tcmalloc,7,1,1,16,1391.0353170067538,1406.3066332307062,1430.8745640155394,90.34197050833191
resnet_manual_script,sequential,numactl,torch,tcmalloc,10,1,1,16,1398.057701997459,1411.3964057303383,1430.443272984121,90.01617962832897
resnet_manual_script,sequential,numactl,torch,tcmalloc,4,1,1,16,1397.1683259878773,1410.0794181990204,1431.0820880054962,90.10025303912931
resnet_manual_script,sequential,numactl,torch,tcmalloc,2,1,1,16,1398.0794469825923,1418.894455389236,1438.185239006998,89.5404953500559
resnet_manual_script,sequential,numactl,torch,tcmalloc,5,1,1,16,1392.5483700004406,1414.6328589809127,1436.400379985571,89.81023703671387
resnet_manual_script,sequential,numactl,torch,tcmalloc,8,1,1,16,1397.349865990691,1411.726787420048,1429.6694600197952,89.9951134434327
resnet_manual_script,sequential,numactl,torch,tcmalloc,14,1,1,16,1394.2348739947192,1410.578539581329,1434.9922889959998,90.06837182047941
resnet_manual_script,sequential,numactl,torch,tcmalloc,15,1,1,16,1395.3694000083487,1407.5485416591982,1426.2576320033986,90.26225996812659
resnet_manual_script,sequential,numactl,torch,tcmalloc,0,1,16,512,3178.246086987201,3203.30978740938,3232.055285014212,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,8,1,1,32,2764.565624995157,2794.808463631198,2818.8715820142534,90.91750940200765
resnet_manual_script,sequential,numactl,torch,tcmalloc,13,1,1,32,2754.598514002282,2788.7689087103354,2813.9920109824743,91.11440678191835
resnet_manual_script,sequential,numactl,torch,tcmalloc,3,1,1,32,2761.1420419998467,2787.9817359920708,2812.6152959885076,91.14013247959191
resnet_manual_script,sequential,numactl,torch,tcmalloc,16,1,1,32,2761.3969660014845,2791.9848605818697,2813.004475989146,91.00945651834385
resnet_manual_script,sequential,numactl,torch,tcmalloc,4,1,1,32,2765.085774997715,2790.8383393404074,2812.5379490084015,91.04684466569778
resnet_manual_script,sequential,numactl,torch,tcmalloc,9,1,1,32,2756.586130009964,2788.4407983804704,2821.2151039915625,91.1251280344843
resnet_manual_script,sequential,numactl,torch,tcmalloc,7,1,1,32,2760.428056004457,2788.070440472802,2836.5022190264426,91.13723279025551
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,32,2771.509090991458,2803.341937858495,2830.2072959777433,90.64075321582341
resnet_manual_script,sequential,numactl,torch,tcmalloc,5,1,1,32,2771.573465986876,2798.7812518989085,2833.143038005801,90.78845465203865
resnet_manual_script,sequential,numactl,torch,tcmalloc,11,1,1,32,2773.7096170021687,2798.275972290139,2845.376337005291,90.80484815836239
resnet_manual_script,sequential,numactl,torch,tcmalloc,2,1,1,32,2774.1548680060077,2801.8125872395467,2830.78176699928,90.69022886336096
resnet_manual_script,sequential,numactl,torch,tcmalloc,14,1,1,32,2768.8791989930905,2798.4138279390754,2841.587028990034,90.80037492386633
resnet_manual_script,sequential,numactl,torch,tcmalloc,6,1,1,32,2759.7753719892353,2792.6420385894016,2823.363770992728,90.98803973363789
resnet_manual_script,sequential,numactl,torch,tcmalloc,15,1,1,32,2761.793976998888,2802.422313441639,2838.0369069927838,90.67049728737884
resnet_manual_script,sequential,numactl,torch,tcmalloc,12,1,1,32,2769.1378429881297,2801.13922646211,2844.2127669986803,90.7120297229671
resnet_manual_script,sequential,numactl,torch,tcmalloc,10,1,1,32,2763.98456399329,2805.3538080499857,2838.260721997358,90.57574985367853
resnet_manual_script,sequential,numactl,torch,tcmalloc,0,1,16,1024,6413.679710007273,6451.262696768681,6487.583668000298,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,6,1,1,64,5509.118023008341,5583.339112740359,5644.309230992803,91.01973555168374
resnet_manual_script,sequential,numactl,torch,tcmalloc,16,1,1,64,5534.154352993937,5598.329766670358,5701.218811998842,90.77601190314509
resnet_manual_script,sequential,numactl,torch,tcmalloc,3,1,1,64,5540.193378023105,5599.316560681036,5708.467757009203,90.76001401770881
resnet_manual_script,sequential,numactl,torch,tcmalloc,8,1,1,64,5513.088019011775,5601.985757549992,5714.616971992655,90.7167692906197
resnet_manual_script,sequential,numactl,torch,tcmalloc,13,1,1,64,5548.701569990953,5621.541560632759,5724.353967001662,90.4011905018804
resnet_manual_script,sequential,numactl,torch,tcmalloc,4,1,1,64,5530.531839001924,5613.081634850532,5721.791563992156,90.53744139079004
resnet_manual_script,sequential,numactl,torch,tcmalloc,12,1,1,64,5551.406816986855,5618.0985600777785,5719.337463000556,90.45659204846068
resnet_manual_script,sequential,numactl,torch,tcmalloc,2,1,1,64,5517.661608988419,5593.135904409864,5650.467333005508,90.86030774548466
resnet_manual_script,sequential,numactl,torch,tcmalloc,9,1,1,64,5552.042102004634,5627.747052430059,5741.606824012706,90.30150872142735
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,64,5527.865921991179,5610.167624029564,5697.777633991791,90.58446798635656
resnet_manual_script,sequential,numactl,torch,tcmalloc,7,1,1,64,5547.504425019724,5628.593260137131,5726.3145449978765,90.28793271244805
resnet_manual_script,sequential,numactl,torch,tcmalloc,14,1,1,64,5554.2829879850615,5632.753836870252,5722.099239996169,90.22124244282078
resnet_manual_script,sequential,numactl,torch,tcmalloc,15,1,1,64,5564.663597004255,5635.382322027872,5738.6794299818575,90.17916096846615
resnet_manual_script,sequential,numactl,torch,tcmalloc,11,1,1,64,5552.622691000579,5630.3586576200905,5738.89169600443,90.25962295478521
resnet_manual_script,sequential,numactl,torch,tcmalloc,5,1,1,64,5549.555225996301,5630.389986437804,5727.884725987678,90.25912072895696
resnet_manual_script,sequential,numactl,torch,tcmalloc,10,1,1,64,5555.2919460169505,5640.224620050867,5736.241562990472,90.10173951767489
