benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,32,554.7344750011689,555.1971648401013,555.7599069998105,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,32,458.17309899939573,458.7038848999873,459.23345899973356,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,32,394.47696400020504,395.05430674997115,395.58018400020956,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,32,350.9068409985048,351.41562721011724,352.0952260005288,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,32,299.8354110004584,300.8723967100377,302.00291099936294,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,32,288.1630829997448,288.5114918701038,288.89437099860515,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,32,265.00029799899494,265.37835037996047,265.79472400044324,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,32,248.30395400022098,248.732869439973,250.67556699832494,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,32,226.10908900060167,226.8451392199495,228.8710020002327,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,32,226.91034899980878,227.24642528986806,227.59532400050375,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,32,214.0422230004333,214.34821736998856,214.76991800045653,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,32,205.43960599934508,205.78869916998883,206.2377509992075,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,32,193.61033200038946,194.00172329003908,195.54894499924558,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,64,4443.2347230012965,4447.615601740017,4454.105527998763,114.26213392591345
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,64,2224.860328999057,2226.8513905500004,2228.4008490005363,0.0
