benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,torch,default,1,1,11,7,129.0303145230509
resnet_manual_script,sequential,numactl,torch,default,1,1,12,7,138.47184367650522
resnet_manual_script,sequential,numactl,torch,default,1,1,13,7,139.335972769347
resnet_manual_script,sequential,numactl,torch,default,1,1,14,7,147.81258760925206
resnet_manual_script,sequential,numactl,torch,default,1,1,15,7,155.50746466495553
resnet_manual_script,sequential,numactl,torch,default,1,1,16,7,162.83225409391508
resnet_manual_script,sequential,numactl,torch,default,1,1,1,8,14.392350958545782
resnet_manual_script,sequential,numactl,torch,default,1,1,2,8,28.798881936270295
resnet_manual_script,sequential,numactl,torch,default,1,1,3,8,42.9197192022718
resnet_manual_script,sequential,numactl,torch,default,1,1,4,8,57.06831650925049
resnet_manual_script,sequential,numactl,torch,default,1,1,5,8,68.64274885804454
resnet_manual_script,sequential,numactl,torch,default,1,1,6,8,79.92577504278792
resnet_manual_script,sequential,numactl,torch,default,1,1,7,8,90.19642047675438
resnet_manual_script,sequential,numactl,torch,default,1,1,8,8,106.4494027686778
resnet_manual_script,sequential,numactl,torch,default,1,1,9,8,109.28975105265665
resnet_manual_script,sequential,numactl,torch,default,1,1,10,8,120.62717514665296
resnet_manual_script,sequential,numactl,torch,default,1,1,11,8,128.54593774382158
resnet_manual_script,sequential,numactl,torch,default,1,1,12,8,138.89469577202686
resnet_manual_script,sequential,numactl,torch,default,1,1,13,8,139.57029457151256
resnet_manual_script,sequential,numactl,torch,default,1,1,14,8,147.2301767207053
resnet_manual_script,sequential,numactl,torch,default,1,1,15,8,152.95374975217283
resnet_manual_script,sequential,numactl,torch,default,1,1,16,8,166.04899577812586
resnet_manual_script,sequential,numactl,torch,default,1,1,1,9,14.586078445522036
resnet_manual_script,sequential,numactl,torch,default,1,1,2,9,28.967797530086195
resnet_manual_script,sequential,numactl,torch,default,1,1,3,9,43.21098342927704
resnet_manual_script,sequential,numactl,torch,default,1,1,4,9,57.12173177471821
resnet_manual_script,sequential,numactl,torch,default,1,1,5,9,64.74088790767064
resnet_manual_script,sequential,numactl,torch,default,1,1,6,9,79.26444417834736
resnet_manual_script,sequential,numactl,torch,default,1,1,7,9,89.95054551402184
resnet_manual_script,sequential,numactl,torch,default,1,1,8,9,99.35071408377863
resnet_manual_script,sequential,numactl,torch,default,1,1,9,9,110.43174859979682
resnet_manual_script,sequential,numactl,torch,default,1,1,10,9,121.15113839575815
resnet_manual_script,sequential,numactl,torch,default,1,1,11,9,129.5941419963392
resnet_manual_script,sequential,numactl,torch,default,1,1,12,9,139.63147202761544
resnet_manual_script,sequential,numactl,torch,default,1,1,13,9,129.99104050205506
resnet_manual_script,sequential,numactl,torch,default,1,1,14,9,148.0548190445637
resnet_manual_script,sequential,numactl,torch,default,1,1,15,9,155.33854818259354
resnet_manual_script,sequential,numactl,torch,default,1,1,16,9,165.46212476711577
resnet_manual_script,sequential,numactl,torch,default,1,1,1,10,14.549933312489298
resnet_manual_script,sequential,numactl,torch,default,1,1,2,10,28.259318452065905
resnet_manual_script,sequential,numactl,torch,default,1,1,3,10,42.52769448788466
resnet_manual_script,sequential,numactl,torch,default,1,1,4,10,57.362449929953925
resnet_manual_script,sequential,numactl,torch,default,1,1,5,10,68.54277914517812
resnet_manual_script,sequential,numactl,torch,default,1,1,6,10,80.2862015212813
resnet_manual_script,sequential,numactl,torch,default,1,1,7,10,88.79543311602819
resnet_manual_script,sequential,numactl,torch,default,1,1,8,10,106.12588176394424
resnet_manual_script,sequential,numactl,torch,default,1,1,9,10,110.70185019628678
resnet_manual_script,sequential,numactl,torch,default,1,1,10,10,119.8358593997871
resnet_manual_script,sequential,numactl,torch,default,1,1,11,10,130.6005314908248
resnet_manual_script,sequential,numactl,torch,default,1,1,12,10,138.94290338636057
resnet_manual_script,sequential,numactl,torch,default,1,1,13,10,138.56492870443932
resnet_manual_script,sequential,numactl,torch,default,1,1,14,10,148.54007357474342
resnet_manual_script,sequential,numactl,torch,default,1,1,15,10,155.74400888672446
resnet_manual_script,sequential,numactl,torch,default,1,1,16,10,164.66583938772075
resnet_manual_script,sequential,numactl,torch,default,1,1,1,11,12.945150977500107
resnet_manual_script,sequential,numactl,torch,default,1,1,2,11,26.582646915844027
resnet_manual_script,sequential,numactl,torch,default,1,1,3,11,40.41793847107027
resnet_manual_script,sequential,numactl,torch,default,1,1,4,11,52.15269982441011
resnet_manual_script,sequential,numactl,torch,default,1,1,5,11,63.842816671334795
resnet_manual_script,sequential,numactl,torch,default,1,1,6,11,68.87565849915948
resnet_manual_script,sequential,numactl,torch,default,1,1,7,11,83.83252324458748
resnet_manual_script,sequential,numactl,torch,default,1,1,8,11,89.71135099184966
resnet_manual_script,sequential,numactl,torch,default,1,1,9,11,93.04696087477723
resnet_manual_script,sequential,numactl,torch,default,1,1,10,11,100.96264469180373
resnet_manual_script,sequential,numactl,torch,default,1,1,11,11,118.02261396353896
resnet_manual_script,sequential,numactl,torch,default,1,1,12,11,115.55939046130602
resnet_manual_script,sequential,numactl,torch,default,1,1,13,11,125.5292502770683
resnet_manual_script,sequential,numactl,torch,default,1,1,14,11,122.2166881553662
resnet_manual_script,sequential,numactl,torch,default,1,1,15,11,127.69962984536066
resnet_manual_script,sequential,numactl,torch,default,1,1,16,11,141.22968679782875
resnet_manual_script,sequential,numactl,torch,default,1,1,1,12,12.92672627248953
resnet_manual_script,sequential,numactl,torch,default,1,1,2,12,26.618566844209536
resnet_manual_script,sequential,numactl,torch,default,1,1,3,12,37.53972184017441
resnet_manual_script,sequential,numactl,torch,default,1,1,4,12,53.62654996634346
resnet_manual_script,sequential,numactl,torch,default,1,1,5,12,55.86329756258092
resnet_manual_script,sequential,numactl,torch,default,1,1,6,12,72.49884999864602
resnet_manual_script,sequential,numactl,torch,default,1,1,7,12,83.96571497558345
resnet_manual_script,sequential,numactl,torch,default,1,1,8,12,90.08298226562057
resnet_manual_script,sequential,numactl,torch,default,1,1,9,12,92.8640326552378
resnet_manual_script,sequential,numactl,torch,default,1,1,10,12,99.5824277277786
resnet_manual_script,sequential,numactl,torch,default,1,1,11,12,106.85795298364405
resnet_manual_script,sequential,numactl,torch,default,1,1,12,12,123.78521222196251
resnet_manual_script,sequential,numactl,torch,default,1,1,13,12,124.85718230749808
resnet_manual_script,sequential,numactl,torch,default,1,1,14,12,123.16004370185836
resnet_manual_script,sequential,numactl,torch,default,1,1,15,12,128.28631665416006
resnet_manual_script,sequential,numactl,torch,default,1,1,16,12,142.39918512898973
resnet_manual_script,sequential,numactl,torch,default,1,1,1,13,13.14626435692039
resnet_manual_script,sequential,numactl,torch,default,1,1,2,13,25.244589598618017
resnet_manual_script,sequential,numactl,torch,default,1,1,3,13,38.3167304974193
resnet_manual_script,sequential,numactl,torch,default,1,1,4,13,52.82586000465855
resnet_manual_script,sequential,numactl,torch,default,1,1,5,13,61.04137867785627
resnet_manual_script,sequential,numactl,torch,default,1,1,6,13,72.05186653166517
resnet_manual_script,sequential,numactl,torch,default,1,1,7,13,80.68641650530242
resnet_manual_script,sequential,numactl,torch,default,1,1,8,13,89.15821229830398
resnet_manual_script,sequential,numactl,torch,default,1,1,9,13,95.5176628274246
resnet_manual_script,sequential,numactl,torch,default,1,1,10,13,103.31101485019626
resnet_manual_script,sequential,numactl,torch,default,1,1,11,13,110.99757029244176
resnet_manual_script,sequential,numactl,torch,default,1,1,12,13,120.85364266941059
resnet_manual_script,sequential,numactl,torch,default,1,1,13,13,120.76546134259415
resnet_manual_script,sequential,numactl,torch,default,1,1,14,13,133.72350519406652
resnet_manual_script,sequential,numactl,torch,default,1,1,15,13,132.292022202877
resnet_manual_script,sequential,numactl,torch,default,1,1,16,13,139.28739933505386
resnet_manual_script,sequential,numactl,torch,default,1,1,1,14,13.137293591266857
resnet_manual_script,sequential,numactl,torch,default,1,1,2,14,25.82713253192276
resnet_manual_script,sequential,numactl,torch,default,1,1,3,14,38.347747995360145
resnet_manual_script,sequential,numactl,torch,default,1,1,4,14,48.658276367447236
resnet_manual_script,sequential,numactl,torch,default,1,1,5,14,60.96408100230053
resnet_manual_script,sequential,numactl,torch,default,1,1,6,14,70.90353368098148
resnet_manual_script,sequential,numactl,torch,default,1,1,7,14,80.67620018972798
resnet_manual_script,sequential,numactl,torch,default,1,1,8,14,95.40920782971894
resnet_manual_script,sequential,numactl,torch,default,1,1,9,14,93.22514901594948
resnet_manual_script,sequential,numactl,torch,default,1,1,10,14,100.1858481189334
resnet_manual_script,sequential,numactl,torch,default,1,1,11,14,110.79917277512158
resnet_manual_script,sequential,numactl,torch,default,1,1,12,14,114.67351115614397
resnet_manual_script,sequential,numactl,torch,default,1,1,13,14,116.31171322955126
resnet_manual_script,sequential,numactl,torch,default,1,1,14,14,127.1095225857151
resnet_manual_script,sequential,numactl,torch,default,1,1,15,14,133.0038549298312
resnet_manual_script,sequential,numactl,torch,default,1,1,16,14,134.8544463050884
resnet_manual_script,sequential,numactl,torch,default,1,1,1,15,13.19666697886941
resnet_manual_script,sequential,numactl,torch,default,1,1,2,15,25.17674398679564
resnet_manual_script,sequential,numactl,torch,default,1,1,3,15,38.37379827526009
resnet_manual_script,sequential,numactl,torch,default,1,1,4,15,49.2422019210903
resnet_manual_script,sequential,numactl,torch,default,1,1,5,15,61.363060005909055
resnet_manual_script,sequential,numactl,torch,default,1,1,6,15,71.86339055761587
resnet_manual_script,sequential,numactl,torch,default,1,1,7,15,77.59874394238967
resnet_manual_script,sequential,numactl,torch,default,1,1,8,15,93.82725077279996
resnet_manual_script,sequential,numactl,torch,default,1,1,9,15,95.923741209065
resnet_manual_script,sequential,numactl,torch,default,1,1,10,15,101.58265971429122
resnet_manual_script,sequential,numactl,torch,default,1,1,11,15,107.66028188603798
resnet_manual_script,sequential,numactl,torch,default,1,1,12,15,116.59003702444807
resnet_manual_script,sequential,numactl,torch,default,1,1,13,15,119.09755791062784
resnet_manual_script,sequential,numactl,torch,default,1,1,14,15,122.86728353536141
resnet_manual_script,sequential,numactl,torch,default,1,1,15,15,131.719965759128
resnet_manual_script,sequential,numactl,torch,default,1,1,16,15,136.04259099965208
resnet_manual_script,sequential,numactl,torch,default,1,1,1,16,13.144772595413706
resnet_manual_script,sequential,numactl,torch,default,1,1,2,16,25.592965632930188
resnet_manual_script,sequential,numactl,torch,default,1,1,3,16,37.71552727579455
resnet_manual_script,sequential,numactl,torch,default,1,1,4,16,46.42477824841174
resnet_manual_script,sequential,numactl,torch,default,1,1,5,16,61.316844602430905
resnet_manual_script,sequential,numactl,torch,default,1,1,6,16,70.9176440431259
resnet_manual_script,sequential,numactl,torch,default,1,1,7,16,79.88799761463234
resnet_manual_script,sequential,numactl,torch,default,1,1,8,16,92.01582424791957
resnet_manual_script,sequential,numactl,torch,default,1,1,9,16,94.80556480291759
resnet_manual_script,sequential,numactl,torch,default,1,1,10,16,103.83557458620608
resnet_manual_script,sequential,numactl,torch,default,1,1,11,16,99.80200471805998
resnet_manual_script,sequential,numactl,torch,default,1,1,12,16,107.91900718082199
resnet_manual_script,sequential,numactl,torch,default,1,1,13,16,120.76188801302565
resnet_manual_script,sequential,numactl,torch,default,1,1,14,16,123.05914549817943
resnet_manual_script,sequential,numactl,torch,default,1,1,15,16,128.3539709669799
resnet_manual_script,sequential,numactl,torch,default,1,1,16,16,136.6157906437349
resnet_manual_script,sequential,numactl,torch,default,1,1,1,17,13.03898676056806
resnet_manual_script,sequential,numactl,torch,default,1,1,2,17,25.826180655955845
resnet_manual_script,sequential,numactl,torch,default,1,1,3,17,37.28686497809729
resnet_manual_script,sequential,numactl,torch,default,1,1,4,17,46.49193227996263
resnet_manual_script,sequential,numactl,torch,default,1,1,5,17,59.134968768549165
resnet_manual_script,sequential,numactl,torch,default,1,1,6,17,68.4122476560701
resnet_manual_script,sequential,numactl,torch,default,1,1,7,17,77.41671171850466
resnet_manual_script,sequential,numactl,torch,default,1,1,8,17,90.0833969567884
resnet_manual_script,sequential,numactl,torch,default,1,1,9,17,86.54989686656444
resnet_manual_script,sequential,numactl,torch,default,1,1,10,17,100.62465991228436
resnet_manual_script,sequential,numactl,torch,default,1,1,11,17,106.82865740577039
resnet_manual_script,sequential,numactl,torch,default,1,1,12,17,108.13240848359085
resnet_manual_script,sequential,numactl,torch,default,1,1,13,17,115.32969072548319
resnet_manual_script,sequential,numactl,torch,default,1,1,14,17,113.91393715549906
resnet_manual_script,sequential,numactl,torch,default,1,1,15,17,125.68443123252885
resnet_manual_script,sequential,numactl,torch,default,1,1,16,17,124.84941581351191
resnet_manual_script,sequential,numactl,torch,default,1,1,1,18,12.839904053230251
resnet_manual_script,sequential,numactl,torch,default,1,1,2,18,25.110227338979342
resnet_manual_script,sequential,numactl,torch,default,1,1,3,18,38.0068634584501
resnet_manual_script,sequential,numactl,torch,default,1,1,4,18,49.12708932803209
resnet_manual_script,sequential,numactl,torch,default,1,1,5,18,58.77571596413804
resnet_manual_script,sequential,numactl,torch,default,1,1,6,18,70.47548608835086
resnet_manual_script,sequential,numactl,torch,default,1,1,7,18,76.6413171375949
resnet_manual_script,sequential,numactl,torch,default,1,1,8,18,89.22131999289653
resnet_manual_script,sequential,numactl,torch,default,1,1,9,18,92.69996389916889
resnet_manual_script,sequential,numactl,torch,default,1,1,10,18,100.67043974939816
resnet_manual_script,sequential,numactl,torch,default,1,1,11,18,106.64253562570146
resnet_manual_script,sequential,numactl,torch,default,1,1,12,18,116.12822448567572
resnet_manual_script,sequential,numactl,torch,default,1,1,13,18,111.62024395792417
resnet_manual_script,sequential,numactl,torch,default,1,1,14,18,121.70985560816722
resnet_manual_script,sequential,numactl,torch,default,1,1,15,18,117.19589520028148
resnet_manual_script,sequential,numactl,torch,default,1,1,16,18,134.94070272553648
resnet_manual_script,sequential,numactl,torch,default,1,1,1,19,12.37899143515892
resnet_manual_script,sequential,numactl,torch,default,1,1,2,19,25.672841389064754
resnet_manual_script,sequential,numactl,torch,default,1,1,3,19,37.121347880869976
resnet_manual_script,sequential,numactl,torch,default,1,1,4,19,48.93630217596755
resnet_manual_script,sequential,numactl,torch,default,1,1,5,19,58.62607404281477
resnet_manual_script,sequential,numactl,torch,default,1,1,6,19,64.74648184713178
resnet_manual_script,sequential,numactl,torch,default,1,1,7,19,73.78491318776591
resnet_manual_script,sequential,numactl,torch,default,1,1,8,19,85.79922325564986
resnet_manual_script,sequential,numactl,torch,default,1,1,9,19,86.47473057568521
resnet_manual_script,sequential,numactl,torch,default,1,1,10,19,97.19896905641885
resnet_manual_script,sequential,numactl,torch,default,1,1,11,19,106.93421857971704
resnet_manual_script,sequential,numactl,torch,default,1,1,12,19,116.02730532755385
resnet_manual_script,sequential,numactl,torch,default,1,1,13,19,111.84894397984183
resnet_manual_script,sequential,numactl,torch,default,1,1,14,19,122.77456816834537
resnet_manual_script,sequential,numactl,torch,default,1,1,15,19,121.90009207130565
resnet_manual_script,sequential,numactl,torch,default,1,1,16,19,125.03520029664112
resnet_manual_script,sequential,numactl,torch,default,1,1,1,20,12.54469273633867
resnet_manual_script,sequential,numactl,torch,default,1,1,2,20,24.597825904948515
resnet_manual_script,sequential,numactl,torch,default,1,1,3,20,37.39761042850644
resnet_manual_script,sequential,numactl,torch,default,1,1,4,20,49.35054228254816
resnet_manual_script,sequential,numactl,torch,default,1,1,5,20,59.574482062152434
resnet_manual_script,sequential,numactl,torch,default,1,1,6,20,69.00602101042013
resnet_manual_script,sequential,numactl,torch,default,1,1,7,20,74.17299499598597
resnet_manual_script,sequential,numactl,torch,default,1,1,8,20,89.32690278062941
resnet_manual_script,sequential,numactl,torch,default,1,1,9,20,87.18792753657401
resnet_manual_script,sequential,numactl,torch,default,1,1,10,20,100.69306915629586
resnet_manual_script,sequential,numactl,torch,default,1,1,11,20,106.6653667364988
resnet_manual_script,sequential,numactl,torch,default,1,1,12,20,108.27100329076404
resnet_manual_script,sequential,numactl,torch,default,1,1,13,20,108.39815238493614
resnet_manual_script,sequential,numactl,torch,default,1,1,14,20,119.22265443145716
resnet_manual_script,sequential,numactl,torch,default,1,1,15,20,126.94437456554662
resnet_manual_script,sequential,numactl,torch,default,1,1,16,20,129.6846236551951
resnet_manual_script,sequential,numactl,torch,default,1,1,1,21,11.35236212075254
resnet_manual_script,sequential,numactl,torch,default,1,1,2,21,23.572149054748156
resnet_manual_script,sequential,numactl,torch,default,1,1,3,21,35.70006857978145
resnet_manual_script,sequential,numactl,torch,default,1,1,4,21,45.15699271406005
resnet_manual_script,sequential,numactl,torch,default,1,1,5,21,55.855146621303476
resnet_manual_script,sequential,numactl,torch,default,1,1,6,21,65.95390646558323
resnet_manual_script,sequential,numactl,torch,default,1,1,7,21,73.33295855640343
resnet_manual_script,sequential,numactl,torch,default,1,1,8,21,85.93865616773698
resnet_manual_script,sequential,numactl,torch,default,1,1,9,21,84.98768384069912
resnet_manual_script,sequential,numactl,torch,default,1,1,10,21,92.81092947221794
resnet_manual_script,sequential,numactl,torch,default,1,1,11,21,101.70614214479012
resnet_manual_script,sequential,numactl,torch,default,1,1,12,21,103.63815512584681
resnet_manual_script,sequential,numactl,torch,default,1,1,13,21,103.23450577537268
resnet_manual_script,sequential,numactl,torch,default,1,1,14,21,114.95336116914685
resnet_manual_script,sequential,numactl,torch,default,1,1,15,21,114.64741973908555
resnet_manual_script,sequential,numactl,torch,default,1,1,16,21,118.4981730876003
resnet_manual_script,sequential,numactl,torch,default,1,1,1,22,11.887191821609239
resnet_manual_script,sequential,numactl,torch,default,1,1,2,22,21.94943147869038
resnet_manual_script,sequential,numactl,torch,default,1,1,3,22,35.35489265057119
resnet_manual_script,sequential,numactl,torch,default,1,1,4,22,44.72249732974793
resnet_manual_script,sequential,numactl,torch,default,1,1,5,22,55.08045074884896
resnet_manual_script,sequential,numactl,torch,default,1,1,6,22,58.4557292861867
resnet_manual_script,sequential,numactl,torch,default,1,1,7,22,70.05508807347255
resnet_manual_script,sequential,numactl,torch,default,1,1,8,22,82.9764753495114
