benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,4,34.09601500015924,34.3879990699952,34.62494500035973,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,4,30.218329000035737,30.514524090012856,30.8281679999709,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,4,29.61714299999585,29.952708629971312,30.267339999682008,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,4,29.629118000229937,29.948223759979555,30.219514000236813,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,4,28.704439000193815,28.979302869988715,29.262044000006426,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,4,28.58757499961939,28.898079410005266,29.202938000253198,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,4,28.486857999723725,28.783756259972506,29.1083549996074,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,4,28.50611999974717,28.858571910018327,29.176596000070276,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,8,277.9939639999611,278.54018562996316,280.5371089998516,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,8,146.91035200030456,147.4133733699864,159.1726479996396,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,8,147.01138099962918,148.41583050000736,150.10375700012446,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,8,83.14201900020635,83.33496590998948,85.80308499995226,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,8,107.06057300012617,109.21328261998497,111.38271999971039,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,8,59.76687500015032,60.00848874998155,60.738539999874774,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,8,95.7215640000868,96.8607135800039,99.44364000011774,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,8,49.23193199965681,49.52290743998674,55.37446700009241,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,8,92.03884600037782,92.92428844001279,94.294335000086,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,8,44.648722000147245,44.81744802996673,45.47504400034086,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,8,86.64170600013676,87.59637754000778,88.31326100016668,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,8,42.806658999779756,43.07674168997892,43.482701999892015,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,8,85.55588700028238,87.0964969599845,88.05158199993457,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,8,40.97424700012198,41.14994886000659,41.627658999914274,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,8,84.19347000017297,85.44255302003421,86.84132500002306,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,8,40.582859000096505,40.775708850005685,41.4203729997098,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,16,436.2518880002426,437.75924829003543,455.97258099996907,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,16,238.11278200037123,238.59877144000166,247.24403900017933,0.0
