benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,1,1,6,8,108.08179900050163,109.2525389790535,129.7454684972763,581.4423789654828
resnet_manual_script,sequential,numactl,1,1,7,8,94.77804228663445,95.70306185632944,110.15423387289047,663.7620044734102
resnet_manual_script,sequential,numactl,1,1,8,8,79.7029510140419,80.35897646099329,98.8217368721962,790.5035500649383
resnet_manual_script,sequential,numactl,1,1,9,8,73.36707040667534,76.1242338642478,89.99460935592651,834.4787585682942
resnet_manual_script,sequential,numactl,1,1,10,8,66.4038397371769,66.99093285948038,77.50694081187248,948.2485682838233
resnet_manual_script,sequential,numactl,1,1,11,8,61.768099665641785,62.44027551263571,72.9573406279087,1017.3570768300818
resnet_manual_script,sequential,numactl,1,1,12,8,57.542841881513596,58.66160400211811,69.27943974733353,1082.8898604563612
resnet_manual_script,sequential,numactl,1,1,13,8,58.14584344625473,58.688769564032555,70.11470571160316,1082.3886178545947
resnet_manual_script,sequential,numactl,1,1,14,8,53.77713590860367,54.565625451505184,64.857617020607,1164.177183828976
resnet_manual_script,sequential,numactl,1,1,15,8,51.43606662750244,51.98751904070377,65.04159048199654,1221.9097457269245
resnet_manual_script,sequential,numactl,1,1,16,8,48.24802279472351,48.8999380543828,62.570951879024506,1299.0620990430164
resnet_manual_script,sequential,numactl,1,1,17,8,46.79786413908005,47.36099682748318,60.01439318060875,1341.273630776655
resnet_manual_script,sequential,numactl,1,1,18,8,44.700171798467636,45.37277225404978,57.3599599301815,1400.047936597705
resnet_manual_script,sequential,numactl,1,1,19,8,45.29820382595062,46.010162606835365,61.31328269839287,1380.65272046143
resnet_manual_script,sequential,numactl,1,1,20,8,48.43353107571602,49.96873635798693,71.78802415728569,1271.2760178064102
resnet_manual_script,sequential,numactl,1,1,21,8,42.247410863637924,43.19361291825771,69.07486170530319,1470.6817022279865
resnet_manual_script,sequential,numactl,1,1,22,8,41.04189574718475,46.617310382425785,69.17428970336914,1362.6709831794128
resnet_manual_script,sequential,numactl,1,1,23,8,39.88971561193466,40.41728708893061,41.868627071380615,1571.7050981731484
resnet_manual_script,sequential,numactl,1,1,24,8,38.766298443078995,39.62793160229921,62.426432967185974,1603.0121584320673
resnet_manual_script,sequential,numactl,1,1,25,8,43.537989258766174,44.58082862198353,82.5989693403244,1424.918695671692
resnet_manual_script,sequential,numactl,1,1,26,8,36.359407007694244,37.77641724795103,44.852521270513535,1681.579694417567
resnet_manual_script,sequential,numactl,1,1,27,8,37.071820348501205,38.23055576533079,80.45702800154686,1661.604308394766
resnet_manual_script,sequential,numactl,1,1,28,8,36.997370421886444,38.58169365674257,91.20043739676476,1646.4817935979459
resnet_manual_script,sequential,numactl,1,1,29,8,35.949911922216415,38.68526812642813,101.67605802416801,1642.0735656890295
resnet_manual_script,sequential,numactl,1,1,30,8,35.846710205078125,57.71563332527876,1780.623834580183,1100.6386400368444
resnet_manual_script,sequential,numactl,1,1,31,8,36.329735070466995,346.0553790256381,4059.7129575908184,183.5661573903572
resnet_manual_script,sequential,numactl,1,1,32,8,33.54141116142273,35.86133126169443,102.20202058553696,1771.3803123603984
resnet_manual_script,sequential,numactl,1,1,33,8,34.55473110079765,36.186368465423584,99.6582880616188,1755.4692240725353
resnet_manual_script,sequential,numactl,1,1,34,8,35.97847744822502,39.71185710281134,132.33856484293938,1599.6244146311385
resnet_manual_script,sequential,numactl,1,1,35,8,32.60181471705437,40.795594565570354,515.5469737946987,1557.1302942992634
resnet_manual_script,sequential,numactl,1,1,36,8,42.69605502486229,53.174359016120434,525.607455521822,1194.6369894697166
resnet_manual_script,sequential,numactl,1,1,1,16,1332.8445926308632,1335.4905224218965,1367.2574907541275,95.13239797508946
resnet_manual_script,sequential,numactl,1,1,2,16,712.3099565505981,715.8034700527787,739.0937358140945,177.49063980038022
resnet_manual_script,sequential,numactl,1,1,3,16,458.81447941064835,469.09170012921095,513.5506615042686,270.8391895145546
resnet_manual_script,sequential,numactl,1,1,4,16,348.7199991941452,352.42447189986706,371.5164214372635,360.4982797763765
resnet_manual_script,sequential,numactl,1,1,5,16,290.0870554149151,291.6045752167702,306.9632947444916,435.68731998308317
resnet_manual_script,sequential,numactl,1,1,6,16,250.03255158662796,251.80157076567411,267.6074951887131,504.5576780346256
resnet_manual_script,sequential,numactl,1,1,7,16,234.84596610069275,237.02556356787682,250.0269040465355,536.0114493921127
resnet_manual_script,sequential,numactl,1,1,8,16,188.59097734093666,189.61268428713083,201.6962431371212,670.0417556380899
resnet_manual_script,sequential,numactl,1,1,9,16,173.5280230641365,174.5018008723855,189.16098028421402,728.06363737135
resnet_manual_script,sequential,numactl,1,1,10,16,160.11426970362663,160.9418409690261,176.29041150212288,789.4057574217197
resnet_manual_script,sequential,numactl,1,1,11,16,149.1791494190693,150.06769336760044,163.8934276998043,846.6073744452563
resnet_manual_script,sequential,numactl,1,1,12,16,138.16825300455093,139.6802255883813,154.9248844385147,909.566227687765
resnet_manual_script,sequential,numactl,1,1,13,16,137.69196718931198,140.08071459829807,154.78627011179924,906.9657892260894
resnet_manual_script,sequential,numactl,1,1,14,16,138.54015246033669,141.4418539404869,156.0455486178398,898.2377728480348
resnet_manual_script,sequential,numactl,1,1,15,16,130.57903200387955,131.56876172870398,146.53825387358665,965.6427118541636
resnet_manual_script,sequential,numactl,1,1,16,16,118.14887449145317,119.53389331698418,147.4553979933262,1062.865203713298
resnet_manual_script,sequential,numactl,1,1,17,16,123.1486015021801,125.83109326660633,137.72687315940857,1009.6742591420902
resnet_manual_script,sequential,numactl,1,1,18,16,110.70844903588295,111.44757438451052,121.94094061851501,1139.9836790764443
resnet_manual_script,sequential,numactl,1,1,19,16,111.68291047215462,115.21079931408167,133.41804966330528,1102.7474562054485
resnet_manual_script,sequential,numactl,1,1,20,16,111.0442616045475,112.10584625601768,119.32902783155441,1133.2898337956235
resnet_manual_script,sequential,numactl,1,1,21,16,108.32509770989418,1381.3096964731812,4083.80938321352,91.9767784121008
resnet_manual_script,sequential,numactl,1,1,22,16,111.38046905398369,112.82871969044209,145.36214247345924,1126.0290484512382
resnet_manual_script,sequential,numactl,1,1,23,16,103.78574207425117,107.08356264978647,140.38870856165886,1186.4418098089243
resnet_manual_script,sequential,numactl,1,1,24,16,99.85001385211945,101.59652475267649,109.26433280110359,1250.519308414169
resnet_manual_script,sequential,numactl,1,1,25,16,99.56220537424088,100.94595961272717,106.4632497727871,1258.578514270539
resnet_manual_script,sequential,numactl,1,1,26,16,100.53357481956482,101.90953325480223,128.20230796933174,1246.6784197052846
resnet_manual_script,sequential,numactl,1,1,27,16,104.69255968928337,106.07866656035185,138.85504752397537,1197.681117142604
resnet_manual_script,sequential,numactl,1,1,28,16,92.58471056818962,94.419050142169,142.38155260682106,1345.5803217645189
resnet_manual_script,sequential,numactl,1,1,29,16,88.98518234491348,303.39968137443066,4027.664627879858,418.7493384813658
resnet_manual_script,sequential,numactl,1,1,30,16,90.08719399571419,91.8397630378604,153.05476635694504,1383.3704668709242
resnet_manual_script,sequential,numactl,1,1,31,16,102.21922025084496,109.97659038752317,235.90169474482536,1155.2314490140225
resnet_manual_script,sequential,numactl,1,1,32,16,94.54381093382835,117.67836589366198,1076.9075006246567,1079.6242359942787
resnet_manual_script,sequential,numactl,1,1,33,16,88.27636763453484,105.9592755138874,1522.5142799317837,1199.0306205363643
resnet_manual_script,sequential,numactl,1,1,34,16,74.28454980254173,122.08249263465405,2497.5921772420406,1040.6767844362996
resnet_manual_script,sequential,numactl,1,1,35,16,71.37178629636765,191.3036573305726,2933.7760023772717,664.1191164027796
resnet_manual_script,sequential,numactl,1,1,36,16,83.11381191015244,102.85557828843594,638.1482183933258,1235.211720989216
resnet_manual_script,sequential,numactl,1,1,1,32,2892.674542963505,3010.253513492644,3056.5577037632465,84.41044245478993
resnet_manual_script,sequential,numactl,1,1,2,32,1434.9999502301216,1499.934275522828,1578.9465829730034,169.4053100336214
resnet_manual_script,sequential,numactl,1,1,3,32,1039.0045903623104,1065.3675060346723,1143.598660826683,238.506270874316
resnet_manual_script,sequential,numactl,1,1,4,32,736.309640109539,754.4765033945441,804.7064282000065,336.78561205255085
resnet_manual_script,sequential,numactl,1,1,5,32,635.1012177765369,654.147210046649,690.9412518143654,388.43982986166014
resnet_manual_script,sequential,numactl,1,1,6,32,548.7969070672989,576.0719103738666,601.3798974454403,441.085264529029
resnet_manual_script,sequential,numactl,1,1,7,32,486.76152899861336,499.14765901863575,526.4902636408806,509.06144982143104
resnet_manual_script,sequential,numactl,1,1,8,32,443.19895654916763,444.496748521924,461.04608476161957,571.650595465418
resnet_manual_script,sequential,numactl,1,1,9,32,385.1853013038635,403.1711910665035,424.0519888699055,630.2455051484234
resnet_manual_script,sequential,numactl,1,1,10,32,369.91921439766884,379.87779043614864,394.8623947799206,668.8909890816836
resnet_manual_script,sequential,numactl,1,1,11,32,345.47019749879837,355.6156314536929,371.80301174521446,714.5266082266905
resnet_manual_script,sequential,numactl,1,1,12,32,285.36274656653404,287.26123597472906,303.0875734984875,884.5496682237815
resnet_manual_script,sequential,numactl,1,1,13,32,312.58393079042435,331.5488785132766,346.1349047720432,766.3932754482985
resnet_manual_script,sequential,numactl,1,1,14,32,302.77199670672417,314.92478735744953,332.8865058720112,806.8492579042123
resnet_manual_script,sequential,numactl,1,1,15,32,286.0465385019779,301.2516025453806,318.4438571333885,843.4704706233814
resnet_manual_script,sequential,numactl,1,1,16,32,278.68056297302246,287.7636008709669,313.2256492972374,883.0054607529634
resnet_manual_script,sequential,numactl,1,1,17,32,268.2393752038479,277.57724672555923,294.0348982810974,915.4094363729519
resnet_manual_script,sequential,numactl,1,1,18,32,251.572385430336,263.0329202488065,277.8230682015419,966.0267267482956
resnet_manual_script,sequential,numactl,1,1,19,32,253.13670560717583,269.17496651411057,290.0858260691166,943.9838862641034
resnet_manual_script,sequential,numactl,1,1,20,32,262.5519819557667,271.2933475151658,303.0400276184082,936.6128336810599
resnet_manual_script,sequential,numactl,1,1,21,32,242.27923899888992,259.1673146933317,287.02012076973915,980.435481517677
resnet_manual_script,sequential,numactl,1,1,22,32,237.78221756219864,253.31877313554284,279.56872433423996,1003.0714574756006
resnet_manual_script,sequential,numactl,1,1,23,32,235.51146313548088,242.99412492662668,289.0401929616928,1045.6912530363682
resnet_manual_script,sequential,numactl,1,1,24,32,245.89455127716064,255.7358179613948,305.04124611616135,993.5910933421059
resnet_manual_script,sequential,numactl,1,1,25,32,224.0135781466961,226.7516503483057,276.95659920573235,1120.5952882137362
resnet_manual_script,sequential,numactl,1,1,26,32,221.87678143382072,232.85385563969612,283.5848480463028,1091.228789306259
resnet_manual_script,sequential,numactl,1,1,27,32,218.6567522585392,225.16408409923315,275.6318263709545,1128.4962785761861
resnet_manual_script,sequential,numactl,1,1,28,32,234.17770862579346,248.79641201347113,296.496469527483,1021.3042419648797
resnet_manual_script,sequential,numactl,1,1,29,32,228.23615744709969,239.51212383806705,281.59283474087715,1060.8933982264448
resnet_manual_script,sequential,numactl,1,1,30,32,209.23523604869843,216.32401529699564,268.61753314733505,1174.61221596754
resnet_manual_script,sequential,numactl,1,1,31,32,211.8147574365139,221.15464445203543,249.23661351203918,1148.9554361591042
resnet_manual_script,sequential,numactl,1,1,32,32,204.57226410508156,214.14830274879932,278.2403342425823,1186.546088450961
resnet_manual_script,sequential,numactl,1,1,33,32,179.85917627811432,440.07042080163956,4047.79052734375,577.4003863112023
resnet_manual_script,sequential,numactl,1,1,34,32,197.96688109636307,219.13711447268724,1424.8828925192356,1159.5335257856107
resnet_manual_script,sequential,numactl,1,1,35,32,183.5068017244339,208.97409927099943,1027.2773168981075,1215.9249967407923
resnet_manual_script,sequential,numactl,1,1,36,32,179.31292951107025,216.06097258627415,929.290421307087,1176.0422436936774
resnet_manual_script,sequential,numactl,1,1,1,64,6232.662126421928,6244.358030222356,6569.650284945965,81.3844527689428
resnet_manual_script,sequential,numactl,1,1,2,64,3193.8436441123486,3200.8869910612702,3239.329632371664,158.76651147078013
resnet_manual_script,sequential,numactl,1,1,3,64,2173.300188034773,2179.3264869600534,2210.199736058712,233.18840211586667
resnet_manual_script,sequential,numactl,1,1,4,64,1662.8525666892529,1667.204811424017,1689.8532658815384,304.81777505724347
resnet_manual_script,sequential,numactl,1,1,5,64,1381.9049149751663,1385.7796951010823,1412.439588457346,366.7203834632106
resnet_manual_script,sequential,numactl,1,1,6,64,1195.5006904900074,1198.7262219563127,1218.0784903466702,423.944727223562
resnet_manual_script,sequential,numactl,1,1,7,64,1061.1433945596218,1063.1982877105474,1080.3565569221973,477.9857784358605
resnet_manual_script,sequential,numactl,1,1,8,64,919.6198545396328,923.2458885386586,980.7925000786781,550.4423767187138
resnet_manual_script,sequential,numactl,1,1,9,64,865.8712320029736,875.6643306463957,890.9625522792339,580.3521319726052
resnet_manual_script,sequential,numactl,1,1,10,64,804.4060431420803,813.9140012487769,830.387569963932,624.382502823745
resnet_manual_script,sequential,numactl,1,1,11,64,736.1051738262177,738.5278265923262,757.3122791945934,688.1171472277204
resnet_manual_script,sequential,numactl,1,1,12,64,691.7079947888851,696.0347468778491,709.1910056769848,730.1268556815105
resnet_manual_script,sequential,numactl,1,1,13,64,695.0267553329468,706.6205931827426,720.3182987868786,719.188863282355
resnet_manual_script,sequential,numactl,1,1,14,64,657.9617783427238,660.0452515855432,672.8743873536587,769.9376064932377
resnet_manual_script,sequential,numactl,1,1,15,64,627.5382228195667,629.4128355011344,642.758671194315,807.4091161143537
resnet_manual_script,sequential,numactl,1,1,16,64,600.5360819399357,603.7497210502625,627.2203139960766,841.7290202618456
resnet_manual_script,sequential,numactl,1,1,17,64,580.6329175829887,583.6664094030857,597.3397046327591,870.6919791781893
resnet_manual_script,sequential,numactl,1,1,18,64,560.6137365102768,562.3784644529223,574.3823163211346,903.6506433036462
resnet_manual_script,sequential,numactl,1,1,19,64,564.0601888298988,570.2116429433227,592.2205448150635,891.2369073346208
resnet_manual_script,sequential,numactl,1,1,20,64,570.6748403608799,578.3157927542925,601.857353001833,878.7476799875581
resnet_manual_script,sequential,numactl,1,1,21,64,553.1671494245529,562.3475283011794,592.5038866698742,903.7003553980663
resnet_manual_script,sequential,numactl,1,1,22,64,547.9474849998951,565.3696618229151,594.9423722922802,898.869705078332
resnet_manual_script,sequential,numactl,1,1,23,64,548.6424639821053,556.4306851476431,605.5746078491211,913.3099139709668
resnet_manual_script,sequential,numactl,1,1,24,64,532.5871333479881,542.6497375592589,575.9444423019886,936.5040209339523
resnet_manual_script,sequential,numactl,1,1,25,64,524.3412144482136,528.0853550881147,567.580733448267,962.3324265415471
