benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,omp,1,1,25,1,81.84854587974354
resnet_manual_script,sequential,omp,1,1,26,1,82.19937074648988
resnet_manual_script,sequential,omp,1,1,27,1,81.89972177085438
resnet_manual_script,sequential,omp,1,1,28,1,83.19445563225229
resnet_manual_script,sequential,omp,1,1,29,1,81.20005156792698
resnet_manual_script,sequential,omp,1,1,30,1,78.81859415549584
resnet_manual_script,sequential,omp,1,1,31,1,79.8040630225292
resnet_manual_script,sequential,omp,1,1,32,1,90.02627933846522
resnet_manual_script,sequential,omp,1,1,33,1,86.93717183184195
resnet_manual_script,sequential,omp,1,1,34,1,88.72472003801438
resnet_manual_script,sequential,omp,1,1,35,1,89.64608496440023
resnet_manual_script,sequential,omp,1,1,36,1,86.61183343138364
resnet_manual_script,sequential,omp,1,1,1,2,13.158170805607192
resnet_manual_script,sequential,omp,1,1,2,2,25.530098604337596
resnet_manual_script,sequential,omp,1,1,3,2,36.44721553756436
resnet_manual_script,sequential,omp,1,1,4,2,48.08974272601934
resnet_manual_script,sequential,omp,1,1,5,2,56.704934745138296
resnet_manual_script,sequential,omp,1,1,6,2,65.41666377886833
resnet_manual_script,sequential,omp,1,1,7,2,73.7038903166506
resnet_manual_script,sequential,omp,1,1,8,2,82.21416780211008
resnet_manual_script,sequential,omp,1,1,9,2,87.85624495568352
resnet_manual_script,sequential,omp,1,1,10,2,93.19189468418311
resnet_manual_script,sequential,omp,1,1,11,2,99.4482383560925
resnet_manual_script,sequential,omp,1,1,12,2,105.70375359264568
resnet_manual_script,sequential,omp,1,1,13,2,103.67210502438539
resnet_manual_script,sequential,omp,1,1,14,2,109.51156070665868
resnet_manual_script,sequential,omp,1,1,15,2,111.47631967051022
resnet_manual_script,sequential,omp,1,1,16,2,118.1251675753714
resnet_manual_script,sequential,omp,1,1,17,2,107.22700946933101
resnet_manual_script,sequential,omp,1,1,18,2,110.88290631115446
resnet_manual_script,sequential,omp,1,1,19,2,104.61572211631204
resnet_manual_script,sequential,omp,1,1,20,2,109.00139866177972
resnet_manual_script,sequential,omp,1,1,21,2,107.7137837098458
resnet_manual_script,sequential,omp,1,1,22,2,112.95460860058539
resnet_manual_script,sequential,omp,1,1,23,2,116.42149239496277
resnet_manual_script,sequential,omp,1,1,24,2,116.1932017983016
resnet_manual_script,sequential,omp,1,1,25,2,120.08931442769367
resnet_manual_script,sequential,omp,1,1,26,2,120.00736651339554
resnet_manual_script,sequential,omp,1,1,27,2,120.03527032566812
resnet_manual_script,sequential,omp,1,1,28,2,127.08835079694241
resnet_manual_script,sequential,omp,1,1,29,2,124.68741819412482
resnet_manual_script,sequential,omp,1,1,30,2,126.13826705581448
resnet_manual_script,sequential,omp,1,1,31,2,123.27199463516195
resnet_manual_script,sequential,omp,1,1,32,2,127.88597812562023
resnet_manual_script,sequential,omp,1,1,33,2,126.65801098986813
resnet_manual_script,sequential,omp,1,1,34,2,129.32566683417122
resnet_manual_script,sequential,omp,1,1,35,2,128.51629317853877
resnet_manual_script,sequential,omp,1,1,36,2,129.40377275025733
resnet_manual_script,sequential,omp,1,1,1,4,13.422612872682729
resnet_manual_script,sequential,omp,1,1,2,4,26.438370577943992
resnet_manual_script,sequential,omp,1,1,3,4,38.472015158348086
resnet_manual_script,sequential,omp,1,1,4,4,51.305805796481806
resnet_manual_script,sequential,omp,1,1,5,4,61.69339815375933
resnet_manual_script,sequential,omp,1,1,6,4,72.4218663688539
resnet_manual_script,sequential,omp,1,1,7,4,82.8334111380599
resnet_manual_script,sequential,omp,1,1,8,4,95.01118623105899
resnet_manual_script,sequential,omp,1,1,9,4,103.46874041103072
resnet_manual_script,sequential,omp,1,1,10,4,111.43795069910989
resnet_manual_script,sequential,omp,1,1,11,4,120.04857640098498
resnet_manual_script,sequential,omp,1,1,12,4,127.8718179461674
resnet_manual_script,sequential,omp,1,1,13,4,125.70155114249485
resnet_manual_script,sequential,omp,1,1,14,4,130.32312311766464
resnet_manual_script,sequential,omp,1,1,15,4,135.6409732965969
resnet_manual_script,sequential,omp,1,1,16,4,143.36714079316675
resnet_manual_script,sequential,omp,1,1,17,4,144.527307622772
resnet_manual_script,sequential,omp,1,1,18,4,151.1598278884684
resnet_manual_script,sequential,omp,1,1,19,4,148.16777514807356
resnet_manual_script,sequential,omp,1,1,20,4,149.00960116797438
resnet_manual_script,sequential,omp,1,1,21,4,153.42083866385804
resnet_manual_script,sequential,omp,1,1,22,4,153.69253987449298
resnet_manual_script,sequential,omp,1,1,23,4,157.59987970447185
resnet_manual_script,sequential,omp,1,1,24,4,167.77140398011082
resnet_manual_script,sequential,omp,1,1,25,4,168.44866748308195
resnet_manual_script,sequential,omp,1,1,26,4,170.1674853838686
resnet_manual_script,sequential,omp,1,1,27,4,176.78349042772797
resnet_manual_script,sequential,omp,1,1,28,4,184.09577344912972
resnet_manual_script,sequential,omp,1,1,29,4,174.88365119933766
resnet_manual_script,sequential,omp,1,1,30,4,177.7076721074961
resnet_manual_script,sequential,omp,1,1,31,4,174.79442155557484
resnet_manual_script,sequential,omp,1,1,32,4,164.0211638482015
resnet_manual_script,sequential,omp,1,1,33,4,159.8459993136462
resnet_manual_script,sequential,omp,1,1,34,4,167.6790949583151
resnet_manual_script,sequential,omp,1,1,35,4,163.40289675252095
resnet_manual_script,sequential,omp,1,1,36,4,174.91669271485887
resnet_manual_script,sequential,omp,1,1,1,8,13.431072744229
resnet_manual_script,sequential,omp,1,1,2,8,26.518762260210323
resnet_manual_script,sequential,omp,1,1,3,8,39.55988183498769
resnet_manual_script,sequential,omp,1,1,4,8,50.99542254311629
resnet_manual_script,sequential,omp,1,1,5,8,62.76530008935605
resnet_manual_script,sequential,omp,1,1,6,8,73.58839309368766
resnet_manual_script,sequential,omp,1,1,7,8,83.38139887273167
resnet_manual_script,sequential,omp,1,1,8,8,98.73330912366497
resnet_manual_script,sequential,omp,1,1,9,8,107.82862424990029
resnet_manual_script,sequential,omp,1,1,10,8,118.71482975905624
resnet_manual_script,sequential,omp,1,1,11,8,127.13332102247168
resnet_manual_script,sequential,omp,1,1,12,8,136.9331327332364
resnet_manual_script,sequential,omp,1,1,13,8,136.65957712533915
resnet_manual_script,sequential,omp,1,1,14,8,145.26212994119595
resnet_manual_script,sequential,omp,1,1,15,8,152.37768833292708
resnet_manual_script,sequential,omp,1,1,16,8,162.49078325964726
resnet_manual_script,sequential,omp,1,1,17,8,167.57886419527915
resnet_manual_script,sequential,omp,1,1,18,8,174.8026513506155
resnet_manual_script,sequential,omp,1,1,19,8,176.20109957133494
resnet_manual_script,sequential,omp,1,1,20,8,177.6403915691577
resnet_manual_script,sequential,omp,1,1,21,8,186.87101889419094
resnet_manual_script,sequential,omp,1,1,22,8,186.31557494372456
resnet_manual_script,sequential,omp,1,1,23,8,203.69593576551947
resnet_manual_script,sequential,omp,1,1,24,8,189.78689239816092
resnet_manual_script,sequential,omp,1,1,25,8,213.32252981010106
resnet_manual_script,sequential,omp,1,1,26,8,214.93159376875627
resnet_manual_script,sequential,omp,1,1,27,8,222.87523776882438
resnet_manual_script,sequential,omp,1,1,28,8,225.41031697325718
resnet_manual_script,sequential,omp,1,1,29,8,236.22251193546566
resnet_manual_script,sequential,omp,1,1,30,8,235.8318985465784
resnet_manual_script,sequential,omp,1,1,31,8,212.70944269127168
resnet_manual_script,sequential,omp,1,1,32,8,203.63221746406148
resnet_manual_script,sequential,omp,1,1,33,8,245.20230692836856
resnet_manual_script,sequential,omp,1,1,34,8,246.55087770117228
resnet_manual_script,sequential,omp,1,1,35,8,252.23028804643386
resnet_manual_script,sequential,omp,1,1,36,8,248.31675147200227
resnet_manual_script,sequential,omp,1,1,1,16,11.878599130603423
resnet_manual_script,sequential,omp,1,1,2,16,23.44327767670579
resnet_manual_script,sequential,omp,1,1,3,16,35.47184305553275
resnet_manual_script,sequential,omp,1,1,4,16,42.95056457936022
resnet_manual_script,sequential,omp,1,1,5,16,54.77251111025616
resnet_manual_script,sequential,omp,1,1,6,16,63.72090604378898
resnet_manual_script,sequential,omp,1,1,7,16,71.99099559338202
resnet_manual_script,sequential,omp,1,1,8,16,84.21748655059588
resnet_manual_script,sequential,omp,1,1,9,16,92.11326191207951
resnet_manual_script,sequential,omp,1,1,10,16,99.24318734159039
resnet_manual_script,sequential,omp,1,1,11,16,106.09159121123086
resnet_manual_script,sequential,omp,1,1,12,16,114.57406890672594
resnet_manual_script,sequential,omp,1,1,13,16,115.1410845953046
resnet_manual_script,sequential,omp,1,1,14,16,123.77884038572988
resnet_manual_script,sequential,omp,1,1,15,16,125.74851126235973
resnet_manual_script,sequential,omp,1,1,16,16,123.20072051657414
resnet_manual_script,sequential,omp,1,1,17,16,127.28034935062041
resnet_manual_script,sequential,omp,1,1,18,16,143.32772414317466
resnet_manual_script,sequential,omp,1,1,19,16,141.89931589891586
resnet_manual_script,sequential,omp,1,1,20,16,136.63773515302628
resnet_manual_script,sequential,omp,1,1,21,16,149.32965496117083
resnet_manual_script,sequential,omp,1,1,22,16,147.59379397233187
resnet_manual_script,sequential,omp,1,1,23,16,139.71388129330967
resnet_manual_script,sequential,omp,1,1,24,16,155.66863790874544
resnet_manual_script,sequential,omp,1,1,25,16,159.7142440450454
resnet_manual_script,sequential,omp,1,1,26,16,157.95798587304373
resnet_manual_script,sequential,omp,1,1,27,16,161.13369642892957
resnet_manual_script,sequential,omp,1,1,28,16,170.41088826470258
resnet_manual_script,sequential,omp,1,1,29,16,164.78736238542868
resnet_manual_script,sequential,omp,1,1,30,16,172.31476733093592
resnet_manual_script,sequential,omp,1,1,31,16,171.87636833964703
resnet_manual_script,sequential,omp,1,1,32,16,180.15608483825284
resnet_manual_script,sequential,omp,1,1,33,16,193.05143609845382
resnet_manual_script,sequential,omp,1,1,34,16,184.23719105991054
resnet_manual_script,sequential,omp,1,1,35,16,222.1638612424822
resnet_manual_script,sequential,omp,1,1,36,16,214.1090716177461
resnet_manual_script,sequential,omp,1,1,1,32,11.074720538724986
resnet_manual_script,sequential,omp,1,1,2,32,20.732785352826227
resnet_manual_script,sequential,omp,1,1,3,32,30.44982260325917
resnet_manual_script,sequential,omp,1,1,4,32,39.58673145132373
resnet_manual_script,sequential,omp,1,1,5,32,49.777356367441044
resnet_manual_script,sequential,omp,1,1,6,32,55.153843818544395
resnet_manual_script,sequential,omp,1,1,7,32,64.12055892923627
resnet_manual_script,sequential,omp,1,1,8,32,71.83530168381205
resnet_manual_script,sequential,omp,1,1,9,32,79.4516142711353
resnet_manual_script,sequential,omp,1,1,10,32,85.94623887550038
resnet_manual_script,sequential,omp,1,1,11,32,90.99463208270903
resnet_manual_script,sequential,omp,1,1,12,32,99.65331447694814
resnet_manual_script,sequential,omp,1,1,13,32,102.10634198527059
resnet_manual_script,sequential,omp,1,1,14,32,100.72420353242214
resnet_manual_script,sequential,omp,1,1,15,32,107.80071898707605
resnet_manual_script,sequential,omp,1,1,16,32,110.57735192551387
resnet_manual_script,sequential,omp,1,1,17,32,115.71397983139386
resnet_manual_script,sequential,omp,1,1,18,32,122.04444695370117
resnet_manual_script,sequential,omp,1,1,19,32,120.5100495005279
resnet_manual_script,sequential,omp,1,1,20,32,124.44556993160181
resnet_manual_script,sequential,omp,1,1,21,32,123.40672660496854
resnet_manual_script,sequential,omp,1,1,22,32,121.96968016748939
resnet_manual_script,sequential,omp,1,1,23,32,123.72156791546406
resnet_manual_script,sequential,omp,1,1,24,32,132.5757965221528
resnet_manual_script,sequential,omp,1,1,25,32,128.0180527395323
resnet_manual_script,sequential,omp,1,1,26,32,128.8769975413267
resnet_manual_script,sequential,omp,1,1,27,32,137.30322929574672
resnet_manual_script,sequential,omp,1,1,28,32,135.2278527610019
resnet_manual_script,sequential,omp,1,1,29,32,133.63505109299334
resnet_manual_script,sequential,omp,1,1,30,32,134.84094658994957
resnet_manual_script,sequential,omp,1,1,31,32,137.23990773650226
resnet_manual_script,sequential,omp,1,1,32,32,138.97624170454142
resnet_manual_script,sequential,omp,1,1,33,32,152.06114946886257
resnet_manual_script,sequential,omp,1,1,34,32,171.4882724465239
resnet_manual_script,sequential,omp,1,1,35,32,176.69848073944033
resnet_manual_script,sequential,omp,1,1,36,32,173.21210154937026
resnet_manual_script,sequential,omp,1,1,1,64,10.270571485779413
resnet_manual_script,sequential,omp,1,1,2,64,19.950045341980346
resnet_manual_script,sequential,omp,1,1,3,64,29.217595584399987
resnet_manual_script,sequential,omp,1,1,4,64,38.39882898983556
resnet_manual_script,sequential,omp,1,1,5,64,45.789574170365924
resnet_manual_script,sequential,omp,1,1,6,64,53.15609238192416
resnet_manual_script,sequential,omp,1,1,7,64,60.11453935180137
resnet_manual_script,sequential,omp,1,1,8,64,67.36567753053343
resnet_manual_script,sequential,omp,1,1,9,64,75.41378506936535
resnet_manual_script,sequential,omp,1,1,10,64,80.66130921868428
resnet_manual_script,sequential,omp,1,1,11,64,86.76045911967354
resnet_manual_script,sequential,omp,1,1,12,64,92.08562955239972
resnet_manual_script,sequential,omp,1,1,13,64,92.39463663058268
resnet_manual_script,sequential,omp,1,1,14,64,96.55782688790573
resnet_manual_script,sequential,omp,1,1,15,64,98.35385189869285
resnet_manual_script,sequential,omp,1,1,16,64,105.49956205336801
resnet_manual_script,sequential,omp,1,1,17,64,107.06338156540458
resnet_manual_script,sequential,omp,1,1,18,64,112.37762886131212
resnet_manual_script,sequential,omp,1,1,19,64,109.71026705378515
resnet_manual_script,sequential,omp,1,1,20,64,113.8213146295688
resnet_manual_script,sequential,omp,1,1,21,64,115.92892211836156
resnet_manual_script,sequential,omp,1,1,22,64,116.13756330719625
resnet_manual_script,sequential,omp,1,1,23,64,117.99680036189771
resnet_manual_script,sequential,omp,1,1,24,64,121.71024329117684
resnet_manual_script,sequential,omp,1,1,25,64,122.3078427803973
resnet_manual_script,sequential,omp,1,1,26,64,121.23683656295708
resnet_manual_script,sequential,omp,1,1,27,64,124.38938844330447
resnet_manual_script,sequential,omp,1,1,28,64,126.1089603149797
resnet_manual_script,sequential,omp,1,1,29,64,128.17665022996843
resnet_manual_script,sequential,omp,1,1,30,64,126.19359211091006
resnet_manual_script,sequential,omp,1,1,31,64,127.86823980884114
resnet_manual_script,sequential,omp,1,1,32,64,129.3014732263988
resnet_manual_script,sequential,omp,1,1,33,64,130.8928502677057
resnet_manual_script,sequential,omp,1,1,34,64,130.44292807197473
resnet_manual_script,sequential,omp,1,1,35,64,146.94778382601774
resnet_manual_script,sequential,omp,1,1,36,64,136.929569896214
resnet_manual_script,sequential,omp,1,1,1,128,9.935022044270495
resnet_manual_script,sequential,omp,1,1,2,128,19.586146167011357
resnet_manual_script,sequential,omp,1,1,3,128,28.84412443551762
resnet_manual_script,sequential,omp,1,1,4,128,36.900532711344475
resnet_manual_script,sequential,omp,1,1,5,128,44.22342443244482
resnet_manual_script,sequential,omp,1,1,6,128,50.925039828714304
resnet_manual_script,sequential,omp,1,1,7,128,57.149322268806536
resnet_manual_script,sequential,omp,1,1,8,128,67.94317303863656
resnet_manual_script,sequential,omp,1,1,9,128,71.87473570759248
resnet_manual_script,sequential,omp,1,1,10,128,77.25985708184594
resnet_manual_script,sequential,omp,1,1,11,128,81.97108274781456
resnet_manual_script,sequential,omp,1,1,12,128,87.04345134423846
resnet_manual_script,sequential,omp,1,1,13,128,87.524921357271
resnet_manual_script,sequential,omp,1,1,14,128,92.48000431409262
resnet_manual_script,sequential,omp,1,1,15,128,96.55675073746613
resnet_manual_script,sequential,omp,1,1,16,128,104.61861318367453
resnet_manual_script,sequential,omp,1,1,17,128,104.57925173846589
resnet_manual_script,sequential,omp,1,1,18,128,107.81458431696508
resnet_manual_script,sequential,omp,1,1,19,128,106.62674721847442
resnet_manual_script,sequential,omp,1,1,20,128,109.32250010598604
resnet_manual_script,sequential,omp,1,1,21,128,114.16110077875416
resnet_manual_script,sequential,omp,1,1,22,128,111.75460535717198
resnet_manual_script,sequential,omp,1,1,23,128,109.90321433337604
resnet_manual_script,sequential,omp,1,1,24,128,114.32195186357632
resnet_manual_script,sequential,omp,1,1,25,128,115.68161615727034
resnet_manual_script,sequential,omp,1,1,26,128,115.65748482875037
resnet_manual_script,sequential,omp,1,1,27,128,122.05000459627975
resnet_manual_script,sequential,omp,1,1,28,128,120.71123741208282
resnet_manual_script,sequential,omp,1,1,29,128,122.88333911124154
resnet_manual_script,sequential,omp,1,1,30,128,122.11939468286484
resnet_manual_script,sequential,omp,1,1,31,128,120.57916912977815
resnet_manual_script,sequential,omp,1,1,32,128,123.53863058437099
resnet_manual_script,sequential,omp,1,1,33,128,122.87088108692014
resnet_manual_script,sequential,omp,1,1,34,128,123.43023833959843
resnet_manual_script,sequential,omp,1,1,35,128,128.05014316022778
resnet_manual_script,sequential,omp,1,1,36,128,128.67110608790466
resnet_manual_script,sequential,omp,1,1,1,256,9.656462319049608
resnet_manual_script,sequential,omp,1,1,2,256,19.075473824934118
resnet_manual_script,sequential,omp,1,1,3,256,28.0189785159938
resnet_manual_script,sequential,omp,1,1,4,256,36.53519962384833
resnet_manual_script,sequential,omp,1,1,5,256,43.55950902111756
resnet_manual_script,sequential,omp,1,1,6,256,50.21093915971001
resnet_manual_script,sequential,omp,1,1,7,256,56.35253465133802
resnet_manual_script,sequential,omp,1,1,8,256,65.36916243642249
resnet_manual_script,sequential,omp,1,1,9,256,71.1498472169009
resnet_manual_script,sequential,omp,1,1,10,256,74.98761163114101
resnet_manual_script,sequential,omp,1,1,11,256,80.95973465593454
resnet_manual_script,sequential,omp,1,1,12,256,87.20900878242253
resnet_manual_script,sequential,omp,1,1,13,256,87.60653872331343
resnet_manual_script,sequential,omp,1,1,14,256,90.4223282242104
resnet_manual_script,sequential,omp,1,1,15,256,94.15630001210816
resnet_manual_script,sequential,omp,1,1,16,256,100.01306707886658
resnet_manual_script,sequential,omp,1,1,17,256,103.32761910673892
resnet_manual_script,sequential,omp,1,1,18,256,106.59328774529486
resnet_manual_script,sequential,omp,1,1,19,256,105.35081618001723
resnet_manual_script,sequential,omp,1,1,20,256,108.78501426757147
resnet_manual_script,sequential,omp,1,1,21,256,107.64860354886342
resnet_manual_script,sequential,omp,1,1,22,256,109.2708718657178
resnet_manual_script,sequential,omp,1,1,23,256,112.51142927249697
resnet_manual_script,sequential,omp,1,1,24,256,112.87666470300948
resnet_manual_script,sequential,omp,1,1,25,256,114.26888759545038
resnet_manual_script,sequential,omp,1,1,26,256,116.33815972950605
resnet_manual_script,sequential,omp,1,1,27,256,116.39918217973143
resnet_manual_script,sequential,omp,1,1,28,256,119.22473462973369
resnet_manual_script,sequential,omp,1,1,29,256,120.12705037053014
resnet_manual_script,sequential,omp,1,1,30,256,118.63958073969134
resnet_manual_script,sequential,omp,1,1,31,256,122.28724559099466
resnet_manual_script,sequential,omp,1,1,32,256,122.4589785640216
resnet_manual_script,sequential,omp,1,1,33,256,121.75067028837304
resnet_manual_script,sequential,omp,1,1,34,256,124.97208505904666
resnet_manual_script,sequential,omp,1,1,35,256,121.55461771852913
resnet_manual_script,sequential,omp,1,1,36,256,128.08950988158512
resnet_manual_script,sequential,omp,1,1,1,512,9.601329610701024
resnet_manual_script,sequential,omp,1,1,2,512,18.841371633985624
resnet_manual_script,sequential,omp,1,1,3,512,27.703150095297037
resnet_manual_script,sequential,omp,1,1,4,512,36.21305443651372
resnet_manual_script,sequential,omp,1,1,5,512,43.031388953079876
resnet_manual_script,sequential,omp,1,1,6,512,49.67587438480314
resnet_manual_script,sequential,omp,1,1,7,512,55.6741042517761
resnet_manual_script,sequential,omp,1,1,8,512,64.46132788382819
resnet_manual_script,sequential,omp,1,1,9,512,70.1050330211991
resnet_manual_script,sequential,omp,1,1,10,512,75.1502582160977
resnet_manual_script,sequential,omp,1,1,11,512,79.89197427725543
resnet_manual_script,sequential,omp,1,1,12,512,86.31714531597595
resnet_manual_script,sequential,omp,1,1,13,512,86.59534730434845
resnet_manual_script,sequential,omp,1,1,14,512,90.47199909191062
resnet_manual_script,sequential,omp,1,1,15,512,93.96104537129919
resnet_manual_script,sequential,omp,1,1,16,512,98.350518139328
resnet_manual_script,sequential,omp,1,1,17,512,102.14911195255971
resnet_manual_script,sequential,omp,1,1,18,512,105.24322898903074
resnet_manual_script,sequential,omp,1,1,19,512,104.85574241050844
resnet_manual_script,sequential,omp,1,1,20,512,107.58723140476796
resnet_manual_script,sequential,omp,1,1,21,512,108.78959449747366
resnet_manual_script,sequential,omp,1,1,22,512,110.32984140131651
resnet_manual_script,sequential,omp,1,1,23,512,110.79051262747443
resnet_manual_script,sequential,omp,1,1,24,512,111.63378065322323
resnet_manual_script,sequential,omp,1,1,25,512,114.27553073040269
resnet_manual_script,sequential,omp,1,1,26,512,116.17318034632237
resnet_manual_script,sequential,omp,1,1,27,512,117.57013470258504
resnet_manual_script,sequential,omp,1,1,28,512,119.73121644478067
resnet_manual_script,sequential,omp,1,1,29,512,119.85344709379929
resnet_manual_script,sequential,omp,1,1,30,512,121.2700577992208
resnet_manual_script,sequential,omp,1,1,31,512,121.4545422673324
resnet_manual_script,sequential,omp,1,1,32,512,120.09773435940915
resnet_manual_script,sequential,omp,1,1,33,512,122.60923396557672
resnet_manual_script,sequential,omp,1,1,34,512,125.04694711750797
resnet_manual_script,sequential,omp,1,1,35,512,125.34921705787035
resnet_manual_script,sequential,omp,1,1,36,512,125.7914687339065
resnet_manual_script,sequential,omp,1,1,1,1024,9.555432283828017
resnet_manual_script,sequential,omp,1,1,2,1024,18.779972597565642
resnet_manual_script,sequential,omp,1,1,3,1024,27.545516190278565
resnet_manual_script,sequential,omp,1,1,4,1024,35.90675420572547
resnet_manual_script,sequential,omp,1,1,5,1024,42.88059115165447
resnet_manual_script,sequential,omp,1,1,6,1024,49.451020045961144
resnet_manual_script,sequential,omp,1,1,7,1024,55.39572474292877
resnet_manual_script,sequential,omp,1,1,8,1024,64.25663597932552
resnet_manual_script,sequential,omp,1,1,9,1024,69.76706375459966
resnet_manual_script,sequential,omp,1,1,10,1024,74.71787619428682
resnet_manual_script,sequential,omp,1,1,11,1024,79.59698372753222
resnet_manual_script,sequential,omp,1,1,12,1024,86.07108317273487
resnet_manual_script,sequential,omp,1,1,13,1024,86.03289462450904
resnet_manual_script,sequential,omp,1,1,14,1024,90.10946667126571
resnet_manual_script,sequential,omp,1,1,15,1024,93.69084643009501
resnet_manual_script,sequential,omp,1,1,16,1024,98.69840744731256
resnet_manual_script,sequential,omp,1,1,17,1024,101.611201740481
resnet_manual_script,sequential,omp,1,1,18,1024,104.6042679235595
resnet_manual_script,sequential,omp,1,1,19,1024,105.09939887103369
resnet_manual_script,sequential,omp,1,1,20,1024,105.8863524137901
resnet_manual_script,sequential,omp,1,1,21,1024,108.72708191425276
resnet_manual_script,sequential,omp,1,1,22,1024,110.62436446556927
resnet_manual_script,sequential,omp,1,1,23,1024,110.56508000550868
resnet_manual_script,sequential,omp,1,1,24,1024,113.86374277781859
resnet_manual_script,sequential,omp,1,1,25,1024,114.13094023073222
resnet_manual_script,sequential,omp,1,1,26,1024,115.94702305955204
resnet_manual_script,sequential,omp,1,1,27,1024,119.92277492815838
resnet_manual_script,sequential,omp,1,1,28,1024,120.27472444211892
resnet_manual_script,sequential,omp,1,1,29,1024,120.19222906565923
resnet_manual_script,sequential,omp,1,1,30,1024,123.9655552502337
resnet_manual_script,sequential,omp,1,1,31,1024,125.52221768781519
resnet_manual_script,sequential,omp,1,1,32,1024,127.06425730305381
resnet_manual_script,sequential,omp,1,1,33,1024,125.39495999553452
resnet_manual_script,sequential,omp,1,1,34,1024,127.50627598489912
resnet_manual_script,sequential,omp,1,1,35,1024,128.10132727743456
resnet_manual_script,sequential,omp,1,1,36,1024,128.1057621200065
resnet_manual_script,sequential,none,1,1,1,1,12.335529395576124
resnet_manual_script,sequential,none,1,1,2,1,20.329534041562702
resnet_manual_script,sequential,none,1,1,3,1,29.539667050052053
resnet_manual_script,sequential,none,1,1,4,1,38.23395941528399
resnet_manual_script,sequential,none,1,1,5,1,44.19419987175431
resnet_manual_script,sequential,none,1,1,6,1,51.71568165785049
resnet_manual_script,sequential,none,1,1,7,1,56.381412065408874
resnet_manual_script,sequential,none,1,1,8,1,61.91542222149828
resnet_manual_script,sequential,none,1,1,9,1,60.529952174530244
resnet_manual_script,sequential,none,1,1,10,1,62.98218702490833
resnet_manual_script,sequential,none,1,1,11,1,67.2064586990806
resnet_manual_script,sequential,none,1,1,12,1,68.93946674383854
resnet_manual_script,sequential,none,1,1,13,1,72.83197768210705
resnet_manual_script,sequential,none,1,1,14,1,77.26477202010456
resnet_manual_script,sequential,none,1,1,15,1,78.42218346491514
resnet_manual_script,sequential,none,1,1,16,1,78.38500789805688
resnet_manual_script,sequential,none,1,1,17,1,66.54616889421946
resnet_manual_script,sequential,none,1,1,18,1,67.23911979095683
resnet_manual_script,sequential,none,1,1,19,1,66.18548857316823
resnet_manual_script,sequential,none,1,1,20,1,64.61941617733112
resnet_manual_script,sequential,none,1,1,21,1,52.0007917411473
resnet_manual_script,sequential,none,1,1,22,1,41.804996830411525
resnet_manual_script,sequential,none,1,1,23,1,33.35845279942409
resnet_manual_script,sequential,none,1,1,24,1,31.899712602895324
resnet_manual_script,sequential,none,1,1,25,1,25.208233970463546
resnet_manual_script,sequential,none,1,1,26,1,25.019610420940328
resnet_manual_script,sequential,none,1,1,27,1,19.132321858215693
resnet_manual_script,sequential,none,1,1,28,1,17.653648074454303
resnet_manual_script,sequential,none,1,1,29,1,14.288263819945671
resnet_manual_script,sequential,none,1,1,30,1,13.516060050984184
resnet_manual_script,sequential,none,1,1,31,1,10.891973841359714
resnet_manual_script,sequential,none,1,1,32,1,88.7067376032524
resnet_manual_script,sequential,none,1,1,33,1,58.7387762076472
resnet_manual_script,sequential,none,1,1,34,1,33.92949830172238
resnet_manual_script,sequential,none,1,1,35,1,16.48738977063
resnet_manual_script,sequential,none,1,1,36,1,13.963279038069716
resnet_manual_script,sequential,none,1,1,1,2,13.062509786342618
resnet_manual_script,sequential,none,1,1,2,2,24.18093173729342
resnet_manual_script,sequential,none,1,1,3,2,33.177134247425904
resnet_manual_script,sequential,none,1,1,4,2,44.1977569049571
resnet_manual_script,sequential,none,1,1,5,2,51.01190794084832
resnet_manual_script,sequential,none,1,1,6,2,58.27368181279581
resnet_manual_script,sequential,none,1,1,7,2,67.42029926258665
resnet_manual_script,sequential,none,1,1,8,2,73.12595964038216
resnet_manual_script,sequential,none,1,1,9,2,80.18810397196962
resnet_manual_script,sequential,none,1,1,10,2,82.45098251573424
resnet_manual_script,sequential,none,1,1,11,2,89.7068270345149
resnet_manual_script,sequential,none,1,1,12,2,94.70883137297893
resnet_manual_script,sequential,none,1,1,13,2,103.93455920963113
resnet_manual_script,sequential,none,1,1,14,2,107.08513200076588
resnet_manual_script,sequential,none,1,1,15,2,109.05569537236948
resnet_manual_script,sequential,none,1,1,16,2,116.63094870296653
resnet_manual_script,sequential,none,1,1,17,2,110.48820426769807
resnet_manual_script,sequential,none,1,1,18,2,114.1894764776278
resnet_manual_script,sequential,none,1,1,19,2,116.12858979295002
resnet_manual_script,sequential,none,1,1,20,2,116.52633229854123
resnet_manual_script,sequential,none,1,1,21,2,117.21136952326484
resnet_manual_script,sequential,none,1,1,22,2,120.47891087985641
resnet_manual_script,sequential,none,1,1,23,2,120.48458640142445
resnet_manual_script,sequential,none,1,1,24,2,118.24776618274822
resnet_manual_script,sequential,none,1,1,25,2,121.70995883477708
resnet_manual_script,sequential,none,1,1,26,2,120.6031374064297
resnet_manual_script,sequential,none,1,1,27,2,120.81074527427408
resnet_manual_script,sequential,none,1,1,28,2,127.36124311839575
resnet_manual_script,sequential,none,1,1,29,2,130.41767326394628
