benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
bert_manual_none,sequential,numactl,torch,default,1,1,11,1024,297.73423722373406
bert_manual_none,sequential,numactl,torch,default,1,1,12,1024,309.9988724499939
bert_manual_none,sequential,numactl,torch,default,1,1,13,1024,318.9832765967452
bert_manual_none,sequential,numactl,torch,default,1,1,14,1024,327.14337340855616
bert_manual_none,sequential,numactl,torch,default,1,1,15,1024,346.60786810882684
bert_manual_none,sequential,numactl,torch,default,1,1,16,1024,354.1319887440553
bert_manual_script,sequential,numactl,torch,default,1,1,1,1,8.316106735178565
bert_manual_script,sequential,numactl,torch,default,1,1,2,1,14.07792802585716
bert_manual_script,sequential,numactl,torch,default,1,1,3,1,24.053375241578003
bert_manual_script,sequential,numactl,torch,default,1,1,4,1,29.881832294345298
bert_manual_script,sequential,numactl,torch,default,1,1,5,1,32.15747571345974
bert_manual_script,sequential,numactl,torch,default,1,1,6,1,37.3318321893738
bert_manual_script,sequential,numactl,torch,default,1,1,7,1,40.69485677269526
bert_manual_script,sequential,numactl,torch,default,1,1,8,1,43.454193523048225
bert_manual_script,sequential,numactl,torch,default,1,1,9,1,40.715926041155946
bert_manual_script,sequential,numactl,torch,default,1,1,10,1,46.152227786192675
bert_manual_script,sequential,numactl,torch,default,1,1,11,1,46.51580158073401
bert_manual_script,sequential,numactl,torch,default,1,1,12,1,45.80654793899798
bert_manual_script,sequential,numactl,torch,default,1,1,13,1,48.86052195786139
bert_manual_script,sequential,numactl,torch,default,1,1,14,1,47.750006035196456
bert_manual_script,sequential,numactl,torch,default,1,1,15,1,48.15965854275673
bert_manual_script,sequential,numactl,torch,default,1,1,16,1,47.65230665615465
bert_manual_script,sequential,numactl,torch,default,1,1,1,2,14.61234120285244
bert_manual_script,sequential,numactl,torch,default,1,1,2,2,24.658326533837364
bert_manual_script,sequential,numactl,torch,default,1,1,3,2,40.68883180374475
bert_manual_script,sequential,numactl,torch,default,1,1,4,2,51.10543282179858
bert_manual_script,sequential,numactl,torch,default,1,1,5,2,53.84272963113028
bert_manual_script,sequential,numactl,torch,default,1,1,6,2,62.60276476588636
bert_manual_script,sequential,numactl,torch,default,1,1,7,2,67.6924159632931
bert_manual_script,sequential,numactl,torch,default,1,1,8,2,72.42678469102273
bert_manual_script,sequential,numactl,torch,default,1,1,9,2,67.97986658143718
bert_manual_script,sequential,numactl,torch,default,1,1,10,2,76.02142082841722
bert_manual_script,sequential,numactl,torch,default,1,1,11,2,76.1430328888114
bert_manual_script,sequential,numactl,torch,default,1,1,12,2,75.70041886693392
bert_manual_script,sequential,numactl,torch,default,1,1,13,2,79.28738235762
bert_manual_script,sequential,numactl,torch,default,1,1,14,2,77.80811740716344
bert_manual_script,sequential,numactl,torch,default,1,1,15,2,79.48147720940266
bert_manual_script,sequential,numactl,torch,default,1,1,16,2,78.85014414520565
bert_manual_script,sequential,numactl,torch,default,1,1,1,4,22.910721477762863
bert_manual_script,sequential,numactl,torch,default,1,1,2,4,40.91843577659953
bert_manual_script,sequential,numactl,torch,default,1,1,3,4,65.41335185796756
bert_manual_script,sequential,numactl,torch,default,1,1,4,4,82.1762918163438
bert_manual_script,sequential,numactl,torch,default,1,1,5,4,86.6267892762985
bert_manual_script,sequential,numactl,torch,default,1,1,6,4,101.29704557621264
bert_manual_script,sequential,numactl,torch,default,1,1,7,4,109.57129436987523
bert_manual_script,sequential,numactl,torch,default,1,1,8,4,119.87795269746988
bert_manual_script,sequential,numactl,torch,default,1,1,9,4,111.68648354029898
bert_manual_script,sequential,numactl,torch,default,1,1,10,4,125.06407595980626
bert_manual_script,sequential,numactl,torch,default,1,1,11,4,126.80392046079028
bert_manual_script,sequential,numactl,torch,default,1,1,12,4,125.94475023032852
bert_manual_script,sequential,numactl,torch,default,1,1,13,4,130.40847204681256
bert_manual_script,sequential,numactl,torch,default,1,1,14,4,131.34807535443105
bert_manual_script,sequential,numactl,torch,default,1,1,15,4,131.19141780329753
bert_manual_script,sequential,numactl,torch,default,1,1,16,4,131.9451645466686
bert_manual_script,sequential,numactl,torch,default,1,1,1,8,33.05837845791731
bert_manual_script,sequential,numactl,torch,default,1,1,2,8,61.63990181641553
bert_manual_script,sequential,numactl,torch,default,1,1,3,8,56.87649158139621
bert_manual_script,sequential,numactl,torch,default,1,1,4,8,104.25454335382109
bert_manual_script,sequential,numactl,torch,default,1,1,5,8,73.49810227069904
bert_manual_script,sequential,numactl,torch,default,1,1,6,8,132.27585790652012
bert_manual_script,sequential,numactl,torch,default,1,1,7,8,83.9735259137282
bert_manual_script,sequential,numactl,torch,default,1,1,8,8,161.09625159216284
bert_manual_script,sequential,numactl,torch,default,1,1,9,8,83.40940955478666
bert_manual_script,sequential,numactl,torch,default,1,1,10,8,169.5416241815439
bert_manual_script,sequential,numactl,torch,default,1,1,11,8,87.73723720332497
bert_manual_script,sequential,numactl,torch,default,1,1,12,8,172.72211708556773
bert_manual_script,sequential,numactl,torch,default,1,1,13,8,87.60424366930991
bert_manual_script,sequential,numactl,torch,default,1,1,14,8,184.2398195827888
bert_manual_script,sequential,numactl,torch,default,1,1,15,8,89.17845801454179
bert_manual_script,sequential,numactl,torch,default,1,1,16,8,186.59636528892628
bert_manual_script,sequential,numactl,torch,default,1,1,1,16,43.0953173062518
bert_manual_script,sequential,numactl,torch,default,1,1,2,16,77.64415768486407
bert_manual_script,sequential,numactl,torch,default,1,1,3,16,81.86210818325874
bert_manual_script,sequential,numactl,torch,default,1,1,4,16,140.28236451674323
bert_manual_script,sequential,numactl,torch,default,1,1,5,16,100.74907611794913
bert_manual_script,sequential,numactl,torch,default,1,1,6,16,164.9428751368817
bert_manual_script,sequential,numactl,torch,default,1,1,7,16,117.82829812014383
bert_manual_script,sequential,numactl,torch,default,1,1,8,16,204.17679774138486
bert_manual_script,sequential,numactl,torch,default,1,1,9,16,119.21508519658411
bert_manual_script,sequential,numactl,torch,default,1,1,10,16,231.20189146642483
