benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
resnet_manual_none,11,17,1,23.763353005051613,25.43056698748842,31.81961504742503
resnet_manual_none,11,18,1,25.12167301028967,37.47664397349581,83.75679096207023
resnet_manual_none,11,19,1,92.04638400115073,107.43208097061142,131.26723794266582
resnet_manual_none,12,1,1,120.61556009575725,136.43258867319673,165.23632197640836
resnet_manual_none,12,2,1,68.74156999401748,69.39740438945591,93.06768397800624
resnet_manual_none,12,3,1,49.68728288076818,50.11293871328235,66.4147138595581
resnet_manual_none,12,4,1,39.343494921922684,39.755350281484425,53.314917953684926
resnet_manual_none,12,5,1,34.395692171528935,34.69636630034074,46.01150704547763
resnet_manual_none,12,6,1,30.352073023095727,30.575136423576623,41.294198017567396
resnet_manual_none,12,7,1,28.067165054380894,28.42459126841277,37.41340013220906
resnet_manual_none,12,8,1,25.893795071169734,26.743692357558757,34.09342095255852
resnet_manual_none,12,9,1,26.16404090076685,26.37164541753009,33.8070469442755
resnet_manual_none,12,10,1,24.929198902100325,25.304017949383706,31.968393130227923
resnet_manual_none,12,11,1,23.86365900747478,24.095113105140626,30.30172409489751
resnet_manual_none,12,12,1,23.24771718122065,23.652184205129743,29.25279294140637
resnet_manual_none,12,13,1,23.84570217691362,24.040010226890445,30.42363002896309
resnet_manual_none,12,14,1,23.352609016001225,23.561570132151246,29.741059988737106
resnet_manual_none,12,15,1,23.003000067546964,23.216517991386354,28.441196074709296
resnet_manual_none,12,16,1,22.020573960617185,22.229128028266132,27.674551820382476
resnet_manual_none,12,17,1,23.732680128887296,25.3923056460917,32.11402101442218
resnet_manual_none,12,18,1,26.32838999852538,36.03677004110068,63.81615391001105
resnet_manual_none,12,19,1,95.87144199758768,107.73944618646055,130.697307176888
resnet_manual_none,13,1,1,118.88741096481681,120.67895840620622,163.15317898988724
resnet_manual_none,13,2,1,68.61006678082049,69.19451624387875,90.24639707058668
resnet_manual_none,13,3,1,49.819552106782794,50.26767888572067,68.13560100272298
resnet_manual_none,13,4,1,39.40076194703579,39.710938688367605,52.61290795169771
resnet_manual_none,13,5,1,34.310515969991684,34.64887085836381,46.73722991719842
resnet_manual_none,13,6,1,30.574070056900382,30.890441162046045,39.909719955176115
resnet_manual_none,13,7,1,28.07854302227497,28.391813493799418,39.14800309576094
resnet_manual_none,13,8,1,25.837400928139687,26.23131409753114,34.03151594102383
resnet_manual_none,13,9,1,26.365665951743722,26.587016799021512,33.32303208298981
resnet_manual_none,13,10,1,25.145558174699545,25.33720603911206,31.59259003587067
resnet_manual_none,13,11,1,23.93173798918724,25.243506324477494,29.82455608434975
resnet_manual_none,13,12,1,23.303045891225338,23.61492378404364,29.753796057775617
resnet_manual_none,13,13,1,23.865015944465995,24.07672241795808,31.045750016346574
resnet_manual_none,13,14,1,23.3750909101218,23.59223891282454,29.31181201711297
resnet_manual_none,13,15,1,22.991246078163385,23.199369199573994,28.887599939480424
resnet_manual_none,13,16,1,22.099856985732913,22.308319250587374,27.701260056346655
resnet_manual_none,13,17,1,22.893068846315145,25.355194197036326,32.065202947705984
resnet_manual_none,13,18,1,25.161716155707836,39.07587833935395,99.7090230230242
resnet_manual_none,13,19,1,95.6237381324172,107.28667932096869,127.887980081141
resnet_manual_none,14,1,1,119.44472813047469,125.77241065213457,158.57657697051764
resnet_manual_none,14,2,1,68.18276806734502,68.78996506799012,91.8757738545537
resnet_manual_none,14,3,1,49.54028292559087,50.012760162353516,66.36685994453728
resnet_manual_none,14,4,1,39.64158101007342,39.911536504514515,53.342842031270266
resnet_manual_none,14,5,1,34.26742600277066,34.56281331600621,45.85812101140618
resnet_manual_none,14,6,1,30.633532907813787,30.948279704898596,41.330697014927864
resnet_manual_none,14,7,1,27.9175010509789,28.154399080667645,36.819028202444315
resnet_manual_none,14,8,1,25.938802864402533,26.2525114743039,35.482463892549276
resnet_manual_none,14,9,1,26.2734810821712,26.476034575607628,34.0638009365648
resnet_manual_none,14,10,1,24.8897320125252,25.207658940926194,32.18162013217807
resnet_manual_none,14,11,1,23.787339916452765,24.04495649971068,29.684856068342924
resnet_manual_none,14,12,1,23.332698037847877,23.68986248038709,30.452538980171084
resnet_manual_none,14,13,1,23.848229087889194,24.19860790949315,30.500816879794
resnet_manual_none,14,14,1,23.360991152003407,23.59759589890018,29.4178519397974
resnet_manual_none,14,15,1,22.96345215290785,23.155083747114986,29.149822890758514
resnet_manual_none,14,16,1,22.24549907259643,22.521759637165815,27.165235951542854
