benchmark,topology,pinning,ht,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,true,default,1,1,19,256,76.96438743292286
resnet_manual_script,sequential,numactl,true,default,1,1,20,256,80.55218673128078
resnet_manual_script,sequential,numactl,true,default,1,1,21,256,82.09389029013629
resnet_manual_script,sequential,numactl,true,default,1,1,22,256,85.33454307365027
resnet_manual_script,sequential,numactl,true,default,1,1,23,256,86.95165926175483
resnet_manual_script,sequential,numactl,true,default,1,1,24,256,90.4836383939725
resnet_manual_script,sequential,numactl,true,default,1,1,25,256,88.39876650875696
resnet_manual_script,sequential,numactl,true,default,1,1,26,256,89.82901776150145
resnet_manual_script,sequential,numactl,true,default,1,1,27,256,92.30201487953514
resnet_manual_script,sequential,numactl,true,default,1,1,28,256,94.64518953559276
resnet_manual_script,sequential,numactl,true,default,1,1,29,256,96.37054577678654
resnet_manual_script,sequential,numactl,true,default,1,1,30,256,97.8648715321956
resnet_manual_script,sequential,numactl,true,default,1,1,31,256,98.08860157332681
resnet_manual_script,sequential,numactl,true,default,1,1,32,256,100.68068916897012
resnet_manual_script,sequential,numactl,true,default,1,1,1,512,10.15753301522921
resnet_manual_script,sequential,numactl,true,default,1,1,2,512,11.172262999510119
resnet_manual_script,sequential,numactl,true,default,1,1,3,512,18.38313944038183
resnet_manual_script,sequential,numactl,true,default,1,1,4,512,21.690461554909938
resnet_manual_script,sequential,numactl,true,default,1,1,5,512,26.63778431711661
resnet_manual_script,sequential,numactl,true,default,1,1,6,512,31.160781479169817
resnet_manual_script,sequential,numactl,true,default,1,1,7,512,35.750736618908455
resnet_manual_script,sequential,numactl,true,default,1,1,8,512,41.118480479902395
resnet_manual_script,sequential,numactl,true,default,1,1,9,512,44.868180229113285
resnet_manual_script,sequential,numactl,true,default,1,1,10,512,48.99719003982802
resnet_manual_script,sequential,numactl,true,default,1,1,11,512,52.7590881314982
resnet_manual_script,sequential,numactl,true,default,1,1,12,512,57.395250414950965
resnet_manual_script,sequential,numactl,true,default,1,1,13,512,60.78047390882248
resnet_manual_script,sequential,numactl,true,default,1,1,14,512,64.43174639261001
resnet_manual_script,sequential,numactl,true,default,1,1,15,512,67.48074955673592
resnet_manual_script,sequential,numactl,true,default,1,1,16,512,71.89823368408278
resnet_manual_script,sequential,numactl,true,default,1,1,17,512,71.73196914428502
resnet_manual_script,sequential,numactl,true,default,1,1,18,512,73.95198642501153
resnet_manual_script,sequential,numactl,true,default,1,1,19,512,76.93761558281292
resnet_manual_script,sequential,numactl,true,default,1,1,20,512,80.32884279310969
resnet_manual_script,sequential,numactl,true,default,1,1,21,512,82.90890759382079
resnet_manual_script,sequential,numactl,true,default,1,1,22,512,85.30485053694414
resnet_manual_script,sequential,numactl,true,default,1,1,23,512,87.45714934938484
resnet_manual_script,sequential,numactl,true,default,1,1,24,512,90.61517174012988
resnet_manual_script,sequential,numactl,true,default,1,1,25,512,88.5411335073412
resnet_manual_script,sequential,numactl,true,default,1,1,26,512,89.47778571785534
resnet_manual_script,sequential,numactl,true,default,1,1,27,512,91.94398525606891
resnet_manual_script,sequential,numactl,true,default,1,1,28,512,94.28433387087375
resnet_manual_script,sequential,numactl,true,default,1,1,29,512,96.34542272652104
resnet_manual_script,sequential,numactl,true,default,1,1,30,512,97.37393932352158
resnet_manual_script,sequential,numactl,true,default,1,1,31,512,99.85270812035644
resnet_manual_script,sequential,numactl,true,default,1,1,32,512,101.74655762857752
resnet_manual_script,sequential,numactl,true,default,1,1,1,1024,10.167887335320744
resnet_manual_script,sequential,numactl,true,default,1,1,2,1024,11.158472344933681
resnet_manual_script,sequential,numactl,true,default,1,1,3,1024,19.298271227341978
resnet_manual_script,sequential,numactl,true,default,1,1,4,1024,21.706908467526166
resnet_manual_script,sequential,numactl,true,default,1,1,5,1024,27.027966525049777
resnet_manual_script,sequential,numactl,true,default,1,1,6,1024,31.26993724981419
resnet_manual_script,sequential,numactl,true,default,1,1,7,1024,35.96150354167421
resnet_manual_script,sequential,numactl,true,default,1,1,8,1024,41.252721135582476
resnet_manual_script,sequential,numactl,true,default,1,1,9,1024,45.05940921807285
resnet_manual_script,sequential,numactl,true,default,1,1,10,1024,49.15770784912147
resnet_manual_script,sequential,numactl,true,default,1,1,11,1024,52.98183968011049
resnet_manual_script,sequential,numactl,true,default,1,1,12,1024,57.64327475458224
resnet_manual_script,sequential,numactl,true,default,1,1,13,1024,61.14140728190228
resnet_manual_script,sequential,numactl,true,default,1,1,14,1024,64.84067129654464
resnet_manual_script,sequential,numactl,true,default,1,1,15,1024,67.91339677327547
resnet_manual_script,sequential,numactl,true,default,1,1,16,1024,72.3038128632329
resnet_manual_script,sequential,numactl,true,default,1,1,17,1024,72.43192065564426
resnet_manual_script,sequential,numactl,true,default,1,1,18,1024,74.66083485470114
resnet_manual_script,sequential,numactl,true,default,1,1,19,1024,77.52586262061462
resnet_manual_script,sequential,numactl,true,default,1,1,20,1024,80.82358033906421
resnet_manual_script,sequential,numactl,true,default,1,1,21,1024,83.20265103186284
resnet_manual_script,sequential,numactl,true,default,1,1,22,1024,85.6644889823382
resnet_manual_script,sequential,numactl,true,default,1,1,23,1024,88.02377206368267
resnet_manual_script,sequential,numactl,true,default,1,1,24,1024,90.98775441618764
resnet_manual_script,sequential,numactl,true,default,1,1,25,1024,89.71337311181452
resnet_manual_script,sequential,numactl,true,default,1,1,26,1024,90.63287052381489
resnet_manual_script,sequential,numactl,true,default,1,1,27,1024,93.00645373998394
resnet_manual_script,sequential,numactl,true,default,1,1,28,1024,95.23240295432566
resnet_manual_script,sequential,numactl,true,default,1,1,29,1024,96.50822867287094
resnet_manual_script,sequential,numactl,true,default,1,1,30,1024,98.35162136208244
resnet_manual_script,sequential,numactl,true,default,1,1,31,1024,99.92306871885275
resnet_manual_script,sequential,numactl,true,default,1,1,32,1024,102.3399904841793
resnet_manual_script,sequential,numactl,false,default,1,1,1,1,13.579005658987674
resnet_manual_script,sequential,numactl,false,default,1,1,2,1,25.605375402153605
resnet_manual_script,sequential,numactl,false,default,1,1,3,1,35.89568902339076
