benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,6,1,1,16,1054.5873600058258,1583.3561501652002,1611.2067999783903,0.0
resnet_manual_script,sequential,numactl,1,1,16,512,4927.464451873675,4940.774834167678,4985.080939019099,0.0
resnet_manual_script,sequential,numactl,9,1,1,32,3218.644683016464,3270.3076034924015,3510.207091923803,0.0
resnet_manual_script,sequential,numactl,16,1,1,32,3207.4206538964063,3299.019273351878,3507.124476833269,0.0
resnet_manual_script,sequential,numactl,8,1,1,32,3271.778170019388,3341.190195211675,3501.5725211706012,0.0
resnet_manual_script,sequential,numactl,11,1,1,32,3290.4704599641263,3349.2350314115174,3509.7649288363755,0.0
resnet_manual_script,sequential,numactl,3,1,1,32,3155.3222259972245,3364.372627895791,3516.9456149451435,0.0
resnet_manual_script,sequential,numactl,12,1,1,32,3155.8741559274495,3366.632197762374,3510.8936820179224,0.0
resnet_manual_script,sequential,numactl,15,1,1,32,3261.2537138629705,3369.192127599381,3509.0913989115506,0.0
resnet_manual_script,sequential,numactl,2,1,1,32,3089.286939939484,3375.2948642289266,3410.9424678608775,0.0
resnet_manual_script,sequential,numactl,4,1,1,32,3076.346930116415,3381.250453251414,3518.33215681836,0.0
resnet_manual_script,sequential,numactl,7,1,1,32,2941.6160529945046,3388.5159671958536,3470.314940903336,0.0
resnet_manual_script,sequential,numactl,10,1,1,32,2779.854301828891,3388.960754123982,3525.8608190342784,0.0
resnet_manual_script,sequential,numactl,6,1,1,32,2642.0404040254653,3401.397310618777,3513.298742007464,0.0
resnet_manual_script,sequential,numactl,1,1,1,32,2362.792472820729,3427.2672084206715,3485.573193989694,0.0
resnet_manual_script,sequential,numactl,13,1,1,32,2440.0871398393065,3452.0814163493924,3516.1167478654534,0.0
resnet_manual_script,sequential,numactl,5,1,1,32,2427.629833109677,3462.0417551836,3527.449751039967,0.0
resnet_manual_script,sequential,numactl,14,1,1,32,2390.0531590916216,3464.9429198750295,3530.0756010692567,0.0
resnet_manual_script,sequential,numactl,1,1,16,1024,9829.720467096195,9866.950601593126,9959.640705026686,0.0
resnet_manual_script,sequential,numactl,6,1,1,64,7068.217028165236,7093.858204185963,7134.545602137223,0.0
resnet_manual_script,sequential,numactl,7,1,1,64,7068.843020126224,7100.117355135735,7144.440191797912,0.0
resnet_manual_script,sequential,numactl,3,1,1,64,7076.524317963049,7103.20913418429,7134.980055037886,0.0
resnet_manual_script,sequential,numactl,11,1,1,64,7091.943399049342,7123.43371395953,7166.285562096164,0.0
resnet_manual_script,sequential,numactl,9,1,1,64,6968.018839135766,7134.0657069091685,7186.164767015725,0.0
resnet_manual_script,sequential,numactl,5,1,1,64,6887.326510157436,7141.422124183737,7197.536594932899,0.0
resnet_manual_script,sequential,numactl,2,1,1,64,6884.135894943029,7141.684919251129,7185.8815448358655,0.0
resnet_manual_script,sequential,numactl,13,1,1,64,6589.894013945013,7120.591846581083,7183.237980818376,0.0
resnet_manual_script,sequential,numactl,10,1,1,64,6380.074203945696,7131.256094209384,7194.018363952637,0.0
resnet_manual_script,sequential,numactl,15,1,1,64,5979.226907016709,7161.19818166364,7229.5981019269675,0.0
resnet_manual_script,sequential,numactl,12,1,1,64,5979.8540498595685,7160.840430245735,7223.9946611225605,0.0
resnet_manual_script,sequential,numactl,8,1,1,64,5828.051707008854,7261.096892433707,7333.865507040173,0.0
resnet_manual_script,sequential,numactl,4,1,1,64,5708.568079164252,7273.235630795825,7353.008926147595,0.0
resnet_manual_script,sequential,numactl,1,1,1,64,5593.9956959337,7281.949110308196,7362.939320039004,0.0
resnet_manual_script,sequential,numactl,16,1,1,64,5491.144041996449,7237.7895752643235,7327.12615490891,0.0
resnet_manual_script,sequential,numactl,14,1,1,64,4991.50370596908,7263.300033463165,7368.262661853805,0.0
resnet_manual_script,interleave,numactl,4,1,2,1,37.717713974416256,38.49842112977058,55.01823499798775,0.0
resnet_manual_script,interleave,numactl,3,1,2,1,37.90855105035007,38.79004719667137,55.882737040519714,0.0
resnet_manual_script,interleave,numactl,1,1,2,1,37.86293603479862,39.09676522947848,55.04776909947395,0.0
resnet_manual_script,interleave,numactl,6,1,2,1,38.45248511061072,39.4649680913426,54.68797613866627,0.0
resnet_manual_script,interleave,numactl,8,1,2,1,38.54807303287089,39.65783832827583,57.21397208981216,0.0
resnet_manual_script,interleave,numactl,7,1,2,1,38.33258803933859,39.67447854578495,57.809330988675356,0.0
resnet_manual_script,interleave,numactl,5,1,2,1,38.36387605406344,39.634477025829256,57.587109971791506,0.0
resnet_manual_script,interleave,numactl,2,1,2,1,37.556433118879795,38.9072670834139,54.96041802689433,0.0
resnet_manual_script,interleave,numactl,4,1,2,2,71.20988587848842,72.91709009790793,96.18577500805259,0.0
resnet_manual_script,interleave,numactl,3,1,2,2,71.87425019219518,73.40563876321539,93.87535392306745,0.0
resnet_manual_script,interleave,numactl,2,1,2,2,71.64508011192083,73.39954356197268,92.54899807274342,0.0
resnet_manual_script,interleave,numactl,1,1,2,2,71.11240597441792,73.4361236449331,95.32970981672406,0.0
resnet_manual_script,interleave,numactl,8,1,2,2,72.4986840505153,74.1602826397866,98.22473884560168,0.0
resnet_manual_script,interleave,numactl,7,1,2,2,72.11636798456311,74.08695342950523,96.68364003300667,0.0
resnet_manual_script,interleave,numactl,6,1,2,2,72.57179613225162,74.18781852349639,100.9752550162375,0.0
resnet_manual_script,interleave,numactl,5,1,2,2,68.18102020770311,73.81023151567206,101.6383939422667,0.0
resnet_manual_script,interleave,numactl,4,1,2,4,138.82395904511213,141.3206164445728,163.46798208542168,0.0
resnet_manual_script,interleave,numactl,3,1,2,4,139.10342613235116,141.6182221728377,168.55141706764698,0.0
resnet_manual_script,interleave,numactl,1,1,2,4,137.07192009314895,142.61393954744563,167.33333910815418,0.0
resnet_manual_script,interleave,numactl,2,1,2,4,134.42969205789268,141.88088056398556,164.65294500812888,0.0
resnet_manual_script,interleave,numactl,7,1,2,4,141.0128539428115,144.4368057884276,171.77222785539925,0.0
resnet_manual_script,interleave,numactl,6,1,2,4,141.3388019427657,144.70947997178882,174.95874292217195,0.0
resnet_manual_script,interleave,numactl,8,1,2,4,141.21563686057925,144.58846922032535,175.65359198488295,0.0
resnet_manual_script,interleave,numactl,5,1,2,4,141.83648908510804,145.0226777070202,171.52295098640025,0.0
resnet_manual_script,interleave,numactl,8,1,1,4,276.42071596346796,279.0447905077599,281.7887549754232,0.0
resnet_manual_script,interleave,numactl,6,1,1,4,277.0792341325432,279.21637521125376,282.355650793761,0.0
resnet_manual_script,interleave,numactl,7,1,1,4,276.26676694490016,278.45607342896983,280.957279028371,0.0
resnet_manual_script,interleave,numactl,4,1,1,4,277.85547100938857,280.0234470004216,283.40866998769343,0.0
resnet_manual_script,interleave,numactl,3,1,1,4,277.5778388604522,279.75342714227736,282.75414602831006,0.0
resnet_manual_script,interleave,numactl,2,1,1,4,278.0210350174457,279.9853333714418,283.13494310714304,0.0
resnet_manual_script,interleave,numactl,5,1,1,4,278.41551904566586,280.51869731396437,283.2844101358205,0.0
resnet_manual_script,interleave,numactl,1,1,1,4,278.55364698916674,280.7999711157754,283.14233804121614,0.0
resnet_manual_script,interleave,numactl,9,1,1,4,280.55511601269245,285.78041973756626,290.0724671781063,0.0
resnet_manual_script,interleave,numactl,12,1,1,4,280.6685238610953,285.6773887341842,290.0726350490004,0.0
resnet_manual_script,interleave,numactl,16,1,1,4,280.10160895064473,285.6962167029269,289.07004999928176,0.0
resnet_manual_script,interleave,numactl,14,1,1,4,282.26115298457444,286.3095954665914,289.9839070159942,0.0
resnet_manual_script,interleave,numactl,11,1,1,4,280.0071651581675,286.05970667442307,290.0664920452982,0.0
resnet_manual_script,interleave,numactl,13,1,1,4,282.1152189280838,286.08559696469456,289.90239603444934,0.0
resnet_manual_script,interleave,numactl,15,1,1,4,280.10582900606096,285.38493719883263,290.07549304515123,0.0
resnet_manual_script,interleave,numactl,10,1,1,4,283.6641480680555,286.9285482354462,290.857378160581,0.0
resnet_manual_script,interleave,numactl,7,1,1,8,545.0197330210358,547.8397191828117,555.6759668979794,0.0
resnet_manual_script,interleave,numactl,3,1,1,8,546.1450689472258,549.4247190910392,556.1137429904193,0.0
resnet_manual_script,interleave,numactl,6,1,1,8,546.0548801347613,549.6922005177476,556.5103699918836,0.0
resnet_manual_script,interleave,numactl,4,1,1,8,546.6111581772566,549.8876252002083,557.6058549340814,0.0
resnet_manual_script,interleave,numactl,8,1,1,8,546.5617522131652,550.1427985960618,557.2619170416147,0.0
resnet_manual_script,interleave,numactl,2,1,1,8,547.7366079576313,551.1949371942319,559.1254131868482,0.0
resnet_manual_script,interleave,numactl,1,1,1,8,546.6198639478534,551.944366900716,559.2115530744195,0.0
resnet_manual_script,interleave,numactl,5,1,1,8,546.4895281475037,552.2776398179121,560.2591650094837,0.0
resnet_manual_script,interleave,numactl,13,1,1,8,557.0738909300417,565.0210291170515,576.4603179413825,0.0
resnet_manual_script,interleave,numactl,16,1,1,8,556.9104689639062,564.0400402829982,568.7234220094979,0.0
resnet_manual_script,interleave,numactl,12,1,1,8,539.9857589509338,559.9050712748431,565.7494708430022,0.0
resnet_manual_script,interleave,numactl,9,1,1,8,539.5195898599923,560.5756346764974,576.1744850315154,0.0
resnet_manual_script,interleave,numactl,15,1,1,8,539.7779648192227,560.5019878270105,567.055752966553,0.0
resnet_manual_script,interleave,numactl,14,1,1,8,540.6047999858856,561.4427758892998,568.855392979458,0.0
resnet_manual_script,interleave,numactl,11,1,1,8,539.3441561609507,562.7942775026895,570.2168620191514,0.0
resnet_manual_script,interleave,numactl,10,1,1,8,533.2100170198828,562.8825902589597,570.0523888226599,0.0
resnet_manual_script,interleave,numactl,6,1,1,16,1193.3198389597237,1198.292452385649,1204.9127880018204,0.0
resnet_manual_script,interleave,numactl,8,1,1,16,1196.1227951105684,1201.3239356409758,1211.084142094478,0.0
resnet_manual_script,interleave,numactl,1,1,1,16,1201.2847948353738,1207.0329988747835,1215.242830105126,0.0
resnet_manual_script,interleave,numactl,7,1,1,16,1203.5615670029074,1218.2889750716276,1239.316302118823,0.0
resnet_manual_script,interleave,numactl,3,1,1,16,1197.460507042706,1217.7344574499875,1237.3681070748717,0.0
resnet_manual_script,interleave,numactl,9,1,1,16,1201.255762949586,1230.0101965852082,1240.6514261383563,0.0
resnet_manual_script,interleave,numactl,4,1,1,16,1071.8425679951906,1228.4921016683802,1235.634156037122,0.0
resnet_manual_script,interleave,numactl,5,1,1,16,1068.276307079941,1230.9421744337305,1238.466165959835,0.0
resnet_manual_script,interleave,numactl,2,1,1,16,1022.3668871913105,1238.3030734607019,1271.9237070996314,0.0
resnet_manual_script,interleave,numactl,12,1,1,16,1194.4117608945817,1253.3098806627095,1273.5726390965283,0.0
resnet_manual_script,interleave,numactl,15,1,1,16,1220.885368064046,1258.1184589932673,1271.356567973271,0.0
resnet_manual_script,interleave,numactl,11,1,1,16,1219.940550858155,1260.0206614960916,1275.0460850074887,0.0
resnet_manual_script,interleave,numactl,14,1,1,16,1222.5064330268651,1260.6049096747302,1274.7934509534389,0.0
resnet_manual_script,interleave,numactl,10,1,1,16,1222.7714089676738,1261.2663972587325,1274.7112568467855,0.0
resnet_manual_script,interleave,numactl,16,1,1,16,990.3749651275575,1225.2024587406777,1240.1178050786257,0.0
resnet_manual_script,interleave,numactl,13,1,1,16,1013.09909299016,1281.7263254034333,1300.4260058514774,0.0
resnet_manual_script,interleave,numactl,1,1,1,32,2583.797787781805,2654.761731319595,2741.028713993728,0.0
resnet_manual_script,interleave,numactl,10,1,1,32,2609.05306506902,2631.1959087336436,2677.0691100973636,0.0
resnet_manual_script,interleave,numactl,6,1,1,32,2650.8992169983685,2691.8653486226685,2787.5865288078785,0.0
resnet_manual_script,interleave,numactl,5,1,1,32,2647.1013810951263,2716.332360317465,2842.14626904577,0.0
resnet_manual_script,interleave,numactl,4,1,1,32,2616.1113909911364,2722.0345161436126,2827.221839921549,0.0
resnet_manual_script,interleave,numactl,8,1,1,32,2538.3786659222096,2734.3574722274207,2832.0325491949916,0.0
resnet_manual_script,interleave,numactl,7,1,1,32,2496.623341925442,2749.387598684989,2831.9057531189173,0.0
resnet_manual_script,interleave,numactl,16,1,1,32,2648.6758629325777,2764.7676956141368,2882.80663988553,0.0
resnet_manual_script,interleave,numactl,14,1,1,32,2637.2337841894478,2797.413741312921,2915.309611009434,0.0
resnet_manual_script,interleave,numactl,12,1,1,32,2566.3995519280434,2741.7545069404878,2887.534970184788,0.0
resnet_manual_script,interleave,numactl,3,1,1,32,2337.6673778984696,2787.289618353825,2833.5375329479575,0.0
resnet_manual_script,interleave,numactl,2,1,1,32,2318.431249121204,2799.696479544509,2843.5663420241326,0.0
resnet_manual_script,interleave,numactl,13,1,1,32,2340.126089984551,2773.5252724727616,2918.7993868254125,0.0
resnet_manual_script,interleave,numactl,11,1,1,32,2344.0142809413373,2816.2515016435646,2904.3708769604564,0.0
resnet_manual_script,interleave,numactl,9,1,1,32,2258.753333007917,2845.744842258282,2909.7702170256525,0.0
resnet_manual_script,interleave,numactl,15,1,1,32,2310.998460976407,2850.244112063665,2906.1682908795774,0.0
resnet_manual_script,interleave,numactl,7,1,1,64,5737.866390030831,5750.793692725711,5763.025955064222,0.0
resnet_manual_script,interleave,numactl,5,1,1,64,5637.413267046213,5759.588648085482,5804.728847928345,0.0
resnet_manual_script,interleave,numactl,3,1,1,64,5769.139349926263,5786.547175433952,5809.474690118805,0.0
resnet_manual_script,interleave,numactl,2,1,1,64,5772.047328995541,5822.045842690859,5838.261679979041,0.0
resnet_manual_script,interleave,numactl,13,1,1,64,5842.982399044558,5881.081633351278,5918.669964186847,0.0
resnet_manual_script,interleave,numactl,6,1,1,64,5235.236300854012,5884.955219430849,5927.571251988411,0.0
resnet_manual_script,interleave,numactl,14,1,1,64,5857.9207099974155,5897.855838285759,5943.344319006428,0.0
resnet_manual_script,interleave,numactl,4,1,1,64,5213.6341978330165,5896.7365843150765,5923.13258186914,0.0
resnet_manual_script,interleave,numactl,16,1,1,64,5861.921919044107,5901.844393515494,5938.568827928975,0.0
resnet_manual_script,interleave,numactl,8,1,1,64,5168.0328119546175,5903.885020678863,5935.281554004177,0.0
resnet_manual_script,interleave,numactl,10,1,1,64,5803.146722028032,5919.719490814023,5963.9217290095985,0.0
resnet_manual_script,interleave,numactl,11,1,1,64,5591.9673319440335,5934.107634148095,5975.274702068418,0.0
resnet_manual_script,interleave,numactl,1,1,1,64,4993.479165015742,5932.131835424807,5996.1728600319475,0.0
resnet_manual_script,interleave,numactl,12,1,1,64,5098.596932832152,6019.307645515073,6073.08812206611,0.0
resnet_manual_script,interleave,numactl,15,1,1,64,5009.7304719965905,6038.679713502061,6110.468032071367,0.0
resnet_manual_script,interleave,numactl,9,1,1,64,4953.754481859505,6043.856365699321,6108.603104017675,0.0
