benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,interleave,numactl,7,1,2,4,27.69377222215256
resnet_manual_script,interleave,numactl,6,1,2,4,27.64158920880513
resnet_manual_script,interleave,numactl,8,1,2,4,27.6647233459866
resnet_manual_script,interleave,numactl,5,1,2,4,27.581893144194577
resnet_manual_script,interleave,numactl,8,1,1,4,14.334616291246494
resnet_manual_script,interleave,numactl,6,1,1,4,14.32580734913423
resnet_manual_script,interleave,numactl,7,1,1,4,14.364922807188629
resnet_manual_script,interleave,numactl,4,1,1,4,14.284518110349445
resnet_manual_script,interleave,numactl,3,1,1,4,14.298305621706199
resnet_manual_script,interleave,numactl,2,1,1,4,14.286462622288184
resnet_manual_script,interleave,numactl,5,1,1,4,14.259299070974539
resnet_manual_script,interleave,numactl,1,1,1,4,14.24501571031422
resnet_manual_script,interleave,numactl,12,1,1,4,14.001808185533024
resnet_manual_script,interleave,numactl,9,1,1,4,13.99676018277677
resnet_manual_script,interleave,numactl,16,1,1,4,14.000885437553016
resnet_manual_script,interleave,numactl,14,1,1,4,13.970890474282927
resnet_manual_script,interleave,numactl,11,1,1,4,13.983094810876574
resnet_manual_script,interleave,numactl,13,1,1,4,13.981829363096649
resnet_manual_script,interleave,numactl,15,1,1,4,14.016156701406882
resnet_manual_script,interleave,numactl,10,1,1,4,13.940752931694
resnet_manual_script,interleave,numactl,7,1,1,8,14.602811223569637
resnet_manual_script,interleave,numactl,3,1,1,8,14.560684516042693
resnet_manual_script,interleave,numactl,6,1,1,8,14.553599255119337
resnet_manual_script,interleave,numactl,4,1,1,8,14.548427048321527
resnet_manual_script,interleave,numactl,8,1,1,8,14.541679033908322
resnet_manual_script,interleave,numactl,2,1,1,8,14.513921409951074
resnet_manual_script,interleave,numactl,1,1,1,8,14.494214416792923
resnet_manual_script,interleave,numactl,5,1,1,8,14.485467857503027
resnet_manual_script,interleave,numactl,13,1,1,8,14.158765050747686
resnet_manual_script,interleave,numactl,16,1,1,8,14.18339023588844
resnet_manual_script,interleave,numactl,12,1,1,8,14.288136347443448
resnet_manual_script,interleave,numactl,9,1,1,8,14.27104480667755
resnet_manual_script,interleave,numactl,15,1,1,8,14.272919942737234
resnet_manual_script,interleave,numactl,14,1,1,8,14.249003359831933
resnet_manual_script,interleave,numactl,11,1,1,8,14.214785614911959
resnet_manual_script,interleave,numactl,10,1,1,8,14.212555403995568
resnet_manual_script,interleave,numactl,6,1,1,16,13.352333120471567
resnet_manual_script,interleave,numactl,8,1,1,16,13.318639149117656
resnet_manual_script,interleave,numactl,1,1,1,16,13.255644224238665
resnet_manual_script,interleave,numactl,7,1,1,16,13.133173103745195
resnet_manual_script,interleave,numactl,3,1,1,16,13.139153533936295
resnet_manual_script,interleave,numactl,9,1,1,16,13.00802224601039
resnet_manual_script,interleave,numactl,4,1,1,16,13.024096759165854
resnet_manual_script,interleave,numactl,5,1,1,16,12.998173539192017
resnet_manual_script,interleave,numactl,2,1,1,16,12.92090792869034
resnet_manual_script,interleave,numactl,12,1,1,16,12.766196330902394
resnet_manual_script,interleave,numactl,15,1,1,16,12.717403425431836
resnet_manual_script,interleave,numactl,11,1,1,16,12.698204473093577
resnet_manual_script,interleave,numactl,14,1,1,16,12.69231928037503
resnet_manual_script,interleave,numactl,10,1,1,16,12.685662628271707
resnet_manual_script,interleave,numactl,16,1,1,16,13.059066186045344
resnet_manual_script,interleave,numactl,13,1,1,16,12.483164059975032
resnet_manual_script,interleave,numactl,1,1,1,32,12.05381244669888
resnet_manual_script,interleave,numactl,10,1,1,32,12.161770202584853
resnet_manual_script,interleave,numactl,6,1,1,32,11.88766741857027
resnet_manual_script,interleave,numactl,5,1,1,32,11.780590794957092
resnet_manual_script,interleave,numactl,4,1,1,32,11.755912649239788
resnet_manual_script,interleave,numactl,8,1,1,32,11.70293216048765
resnet_manual_script,interleave,numactl,7,1,1,32,11.638955531517402
resnet_manual_script,interleave,numactl,16,1,1,32,11.574209309072476
resnet_manual_script,interleave,numactl,14,1,1,32,11.43913734583334
resnet_manual_script,interleave,numactl,12,1,1,32,11.671358584072745
resnet_manual_script,interleave,numactl,3,1,1,32,11.480687112413966
resnet_manual_script,interleave,numactl,2,1,1,32,11.429810421880507
resnet_manual_script,interleave,numactl,13,1,1,32,11.537663030367886
resnet_manual_script,interleave,numactl,11,1,1,32,11.362621549007537
resnet_manual_script,interleave,numactl,9,1,1,32,11.244859175289214
resnet_manual_script,interleave,numactl,15,1,1,32,11.227108535918003
resnet_manual_script,interleave,numactl,7,1,1,64,11.128898621585892
resnet_manual_script,interleave,numactl,5,1,1,64,11.1119046707049
resnet_manual_script,interleave,numactl,3,1,1,64,11.060136219350952
resnet_manual_script,interleave,numactl,2,1,1,64,10.992699427186269
resnet_manual_script,interleave,numactl,13,1,1,64,10.882351919255747
resnet_manual_script,interleave,numactl,6,1,1,64,10.875188954486152
resnet_manual_script,interleave,numactl,14,1,1,64,10.851401213394514
resnet_manual_script,interleave,numactl,4,1,1,64,10.853460907552781
resnet_manual_script,interleave,numactl,16,1,1,64,10.844067673203723
resnet_manual_script,interleave,numactl,8,1,1,64,10.840319514325655
resnet_manual_script,interleave,numactl,10,1,1,64,10.811323087067313
resnet_manual_script,interleave,numactl,11,1,1,64,10.785109395675445
resnet_manual_script,interleave,numactl,1,1,1,64,10.78870156219596
resnet_manual_script,interleave,numactl,12,1,1,64,10.632452064098397
resnet_manual_script,interleave,numactl,15,1,1,64,10.598343186988462
resnet_manual_script,interleave,numactl,9,1,1,64,10.589265549594957
