benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
resnet_manual_script,1,3,32,1000.1277662813663,1045.3789102938026,1098.5656990669668
resnet_manual_script,1,4,32,769.5115739479661,776.7078297538683,797.8764749132097
resnet_manual_script,1,5,32,639.1085525974631,648.4765213821083,700.2471908926964
resnet_manual_script,1,6,32,549.3311369791627,554.3837859109044,576.6563750803471
resnet_manual_script,1,7,32,468.10365095734596,497.6601121108979,538.4162310510874
resnet_manual_script,1,8,32,435.4061777703464,447.8932705707848,465.58263478800654
resnet_manual_script,1,9,32,383.8400822132826,387.3320847284049,404.9027282744646
resnet_manual_script,1,10,32,369.4082833826542,380.3220846550539,396.88663370907307
resnet_manual_script,1,11,32,333.0010352656245,352.45686990208924,376.33807864040136
resnet_manual_script,1,12,32,320.96501905471087,332.92767292354256,349.8157551512122
resnet_manual_script,1,13,32,307.8924482688308,311.5942417178303,332.6410222798586
resnet_manual_script,1,14,32,278.63756101578474,305.9189723152667,332.99306919798255
resnet_manual_script,1,15,32,280.44621739536524,286.5964801469818,325.98320161923766
resnet_manual_script,1,16,32,265.9656940959394,268.68438887409866,292.83757600933313
resnet_manual_script,1,17,32,271.64684562012553,274.2011658940464,299.32838724926114
resnet_manual_script,1,18,32,263.399382121861,269.47052059695125,285.8681529760361
resnet_manual_script,1,19,32,247.1814090386033,265.25149800349027,299.41128892824054
resnet_manual_script,1,20,32,242.18251882120967,251.91209564451128,292.91689908131957
resnet_manual_script,1,21,32,246.5071310289204,261.0071250842884,296.38119088485837
resnet_manual_script,1,22,32,235.6590162962675,251.22868691571054,290.1499676518142
resnet_manual_script,1,23,32,216.35138895362616,250.452027535066,302.16204188764095
resnet_manual_script,1,24,32,239.7662359289825,247.20912677701563,278.7015000358224
resnet_manual_script,1,25,32,223.06025912985206,228.51967620663345,279.28375685587525
resnet_manual_script,1,26,32,194.47216484695673,202.04462156631052,256.2826620414853
resnet_manual_script,1,27,32,217.09565492346883,223.27727533876896,289.90050684660673
resnet_manual_script,1,28,32,213.92347989603877,230.1796771492809,273.2070367783308
resnet_manual_script,1,29,32,224.71527522429824,234.45858222432435,294.1402946598828
resnet_manual_script,1,30,32,224.30188627913594,233.14390034414828,262.5725446268916
resnet_manual_script,1,31,32,201.1275216937065,207.05718513112515,269.863611087203
resnet_manual_script,1,32,32,213.9745382592082,228.7104020221159,280.9234750457108
resnet_manual_script,1,33,32,190.95186376944184,197.1465462539345,270.65660897642374
resnet_manual_script,1,34,32,187.13556276634336,191.74179415684193,245.4209690913558
resnet_manual_script,1,35,32,168.61153533682227,189.43799938540906,333.8357270695269
resnet_manual_script,1,36,32,162.0546029880643,178.29020349308848,229.97312108054757
