benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
inception_manual_script,sequential,numactl,1,1,12,128,1209.5475349924527,1215.9917000398855,1230.6232940172777,0.0
inception_manual_script,sequential,numactl,1,1,13,128,1191.3001789944246,1213.465889878571,1241.4026180049405,0.0
inception_manual_script,sequential,numactl,1,1,14,128,1142.7343190007377,1150.91135966999,1172.756860993104,0.0
inception_manual_script,sequential,numactl,1,1,15,128,1095.266160002211,1105.4001327091828,1126.9718749972526,0.0
inception_manual_script,sequential,numactl,1,1,16,128,1053.0187970143743,1063.581555331184,1083.7161829986144,0.0
inception_manual_script,sequential,numactl,1,1,1,256,18987.133725982858,19022.45286212099,19079.38385399757,0.0
inception_manual_script,sequential,numactl,1,1,2,256,9591.022793989396,9622.655683118792,9679.754638986196,0.0
inception_manual_script,sequential,numactl,1,1,3,256,6875.8359769999515,6893.119508888631,6934.773357002996,0.0
inception_manual_script,sequential,numactl,1,1,4,256,5270.646346005378,5291.153714338725,5323.679474997334,0.0
inception_manual_script,sequential,numactl,1,1,5,256,4717.686912976205,4744.033609058824,4799.002904997906,0.0
inception_manual_script,sequential,numactl,1,1,6,256,4090.6613770057447,4101.560384639597,4131.930265983101,0.0
inception_manual_script,sequential,numactl,1,1,7,256,3599.426022992702,3619.2891241790494,3639.829808991635,0.0
inception_manual_script,sequential,numactl,1,1,8,256,3230.122255976312,3243.231172610249,3278.6448819970246,0.0
inception_manual_script,sequential,numactl,1,1,9,256,3198.3520099893212,3216.4415196413756,3242.254654003773,0.0
inception_manual_script,sequential,numactl,1,1,10,256,2787.542611011304,2797.712347981578,2830.438780016266,0.0
inception_manual_script,sequential,numactl,1,1,11,256,2596.121681999648,2604.9480571999447,2620.045565010514,0.0
inception_manual_script,sequential,numactl,1,1,12,256,2431.238093005959,2442.5212759990245,2467.340889008483,0.0
inception_manual_script,sequential,numactl,1,1,13,256,2407.876709010452,2419.144253489212,2441.2781709979754,0.0
inception_manual_script,sequential,numactl,1,1,14,256,2293.386004981585,2304.354862959881,2325.7465369824786,0.0
inception_manual_script,sequential,numactl,1,1,15,256,2333.616827003425,2350.4916136193788,2374.9621929891873,0.0
inception_manual_script,sequential,numactl,1,1,16,256,2266.078857006505,2280.162790142349,2304.8024759918917,0.0
inception_manual_script,sequential,numactl,1,1,1,512,39141.94277697243,39255.0233466996,39306.83744998532,0.0
inception_manual_script,sequential,numactl,1,1,2,512,20774.268364009913,20856.880169229116,20984.596827998757,0.0
inception_manual_script,sequential,numactl,1,1,3,512,14476.488456013612,14549.769298910105,14616.244084987557,0.0
inception_manual_script,sequential,numactl,1,1,4,512,11266.305714991177,11303.459076258587,11358.473155996762,0.0
inception_manual_script,sequential,numactl,1,1,5,512,10187.685248005437,10218.275758410746,10256.509169004858,0.0
inception_manual_script,sequential,numactl,1,1,6,512,8760.207512008492,8782.762003799435,8809.962041996187,0.0
inception_manual_script,sequential,numactl,1,1,7,512,7721.3126689894125,7742.660619578091,7778.02211602102,0.0
inception_manual_script,sequential,numactl,1,1,8,512,6849.983652005903,6873.600508571835,6931.751113006612,0.0
inception_manual_script,sequential,numactl,1,1,9,512,6644.877348007867,6669.804430619406,6715.113334998023,0.0
