benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,throughput
inception_manual_script,interleave,numactl,1,1,9,8,77.9509955072118
inception_manual_script,interleave,numactl,1,1,10,8,83.41016690393509
inception_manual_script,interleave,numactl,1,1,11,8,85.2719182494186
inception_manual_script,interleave,numactl,1,1,12,8,91.56599240657462
inception_manual_script,interleave,numactl,1,1,13,8,93.84211066378633
inception_manual_script,interleave,numactl,1,1,14,8,93.48779627412505
inception_manual_script,interleave,numactl,1,1,15,8,95.35176735216028
inception_manual_script,interleave,numactl,1,1,16,8,97.30631156571121
inception_manual_script,interleave,numactl,1,1,17,8,71.82170913132359
inception_manual_script,interleave,numactl,1,1,18,8,100.27786940697331
inception_manual_script,interleave,numactl,1,1,1,16,15.213845243083565
inception_manual_script,interleave,numactl,1,1,2,16,27.369793094322127
inception_manual_script,interleave,numactl,1,1,3,16,37.97886957297615
inception_manual_script,interleave,numactl,1,1,4,16,47.86131307159032
inception_manual_script,interleave,numactl,1,1,5,16,60.12911450243056
inception_manual_script,interleave,numactl,1,1,6,16,69.80146532435847
inception_manual_script,interleave,numactl,1,1,7,16,77.99919331203513
inception_manual_script,interleave,numactl,1,1,8,16,76.88628495202971
inception_manual_script,interleave,numactl,1,1,9,16,89.84841580573371
inception_manual_script,interleave,numactl,1,1,10,16,91.90563266993087
inception_manual_script,interleave,numactl,1,1,11,16,93.1148185243045
inception_manual_script,interleave,numactl,1,1,12,16,106.29816567819363
inception_manual_script,interleave,numactl,1,1,13,16,113.54439744109591
inception_manual_script,interleave,numactl,1,1,14,16,88.88078963625401
inception_manual_script,interleave,numactl,1,1,15,16,114.19488317012816
inception_manual_script,interleave,numactl,1,1,16,16,119.05008199009701
inception_manual_script,interleave,numactl,1,1,17,16,123.92604193715478
inception_manual_script,interleave,numactl,1,1,18,16,118.36176156160188
inception_manual_script,interleave,numactl,1,1,1,32,14.60723245042867
inception_manual_script,interleave,numactl,1,1,2,32,24.798156162257794
inception_manual_script,interleave,numactl,1,1,3,32,36.51611748460929
inception_manual_script,interleave,numactl,1,1,4,32,49.95876427812557
inception_manual_script,interleave,numactl,1,1,5,32,56.01027836730539
inception_manual_script,interleave,numactl,1,1,6,32,69.3410700274441
inception_manual_script,interleave,numactl,1,1,7,32,71.07354198655922
inception_manual_script,interleave,numactl,1,1,8,32,84.08545674473763
inception_manual_script,interleave,numactl,1,1,9,32,90.53718155700636
inception_manual_script,interleave,numactl,1,1,10,32,87.8017617251556
inception_manual_script,interleave,numactl,1,1,11,32,102.48671554661709
inception_manual_script,interleave,numactl,1,1,12,32,96.99845608151873
inception_manual_script,interleave,numactl,1,1,13,32,112.04655637121293
inception_manual_script,interleave,numactl,1,1,14,32,113.89378582437602
inception_manual_script,interleave,numactl,1,1,15,32,115.0825732004591
inception_manual_script,interleave,numactl,1,1,16,32,120.24196824482732
inception_manual_script,interleave,numactl,1,1,17,32,112.01427097715742
inception_manual_script,interleave,numactl,1,1,18,32,127.81340780197843
inception_manual_script,interleave,numactl,1,1,1,64,14.18663329880125
inception_manual_script,interleave,numactl,1,1,2,64,21.240792521035655
inception_manual_script,interleave,numactl,1,1,3,64,39.32585215531944
inception_manual_script,interleave,numactl,1,1,4,64,45.20263563450806
inception_manual_script,interleave,numactl,1,1,5,64,61.47824878103128
inception_manual_script,interleave,numactl,1,1,6,64,64.40263356882633
inception_manual_script,interleave,numactl,1,1,7,64,70.80749351868099
inception_manual_script,interleave,numactl,1,1,8,64,77.29378796420367
inception_manual_script,interleave,numactl,1,1,9,64,91.35901225646255
inception_manual_script,interleave,numactl,1,1,10,64,91.69973360664791
inception_manual_script,interleave,numactl,1,1,11,64,105.40005112859214
inception_manual_script,interleave,numactl,1,1,12,64,112.94902858782079
inception_manual_script,interleave,numactl,1,1,13,64,102.08648543358548
inception_manual_script,interleave,numactl,1,1,14,64,109.27871021435041
inception_manual_script,interleave,numactl,1,1,15,64,107.16460014442023
inception_manual_script,interleave,numactl,1,1,16,64,134.12529476722077
inception_manual_script,interleave,numactl,1,1,17,64,111.74727007338619
inception_manual_script,interleave,numactl,1,1,18,64,138.59474379536854
inception_manual_script,interleave,numactl,1,1,1,128,14.265561297790782
inception_manual_script,interleave,numactl,1,1,2,128,20.53224936773217
inception_manual_script,interleave,numactl,1,1,3,128,34.090846967317724
inception_manual_script,interleave,numactl,1,1,4,128,41.48176817177814
inception_manual_script,interleave,numactl,1,1,5,128,53.557043688812975
inception_manual_script,interleave,numactl,1,1,6,128,62.26719986280492
inception_manual_script,interleave,numactl,1,1,7,128,73.28494005858724
inception_manual_script,interleave,numactl,1,1,8,128,81.87575327478879
inception_manual_script,interleave,numactl,1,1,9,128,81.49901497060921
inception_manual_script,interleave,numactl,1,1,10,128,94.17444075334306
inception_manual_script,interleave,numactl,1,1,11,128,101.28532839533923
inception_manual_script,interleave,numactl,1,1,12,128,102.50395644498781
inception_manual_script,interleave,numactl,1,1,13,128,113.96649818327984
inception_manual_script,interleave,numactl,1,1,14,128,89.98023108448179
inception_manual_script,interleave,numactl,1,1,15,128,129.74380547347144
inception_manual_script,interleave,numactl,1,1,16,128,108.84773287555547
inception_manual_script,interleave,numactl,1,1,17,128,125.81949135048835
inception_manual_script,interleave,numactl,1,1,18,128,110.47885813279777
inception_manual_script,interleave,numactl,1,1,1,256,11.48205179999192
inception_manual_script,interleave,numactl,1,1,2,256,18.972056898187837
inception_manual_script,interleave,numactl,1,1,3,256,27.65589208285943
inception_manual_script,interleave,numactl,1,1,4,256,35.65044198917356
inception_manual_script,interleave,numactl,1,1,5,256,46.94422413942847
inception_manual_script,interleave,numactl,1,1,6,256,48.02678974125862
inception_manual_script,interleave,numactl,1,1,7,256,52.496431235728394
inception_manual_script,interleave,numactl,1,1,8,256,57.67965734228542
inception_manual_script,interleave,numactl,1,1,9,256,63.238300609631786
inception_manual_script,interleave,numactl,1,1,10,256,68.9628550056476
inception_manual_script,interleave,numactl,1,1,11,256,60.884388346583435
inception_manual_script,interleave,numactl,1,1,12,256,72.5487225309183
inception_manual_script,interleave,numactl,1,1,13,256,75.91613839649021
inception_manual_script,interleave,numactl,1,1,14,256,80.52209540591234
inception_manual_script,interleave,numactl,1,1,15,256,96.42170848252583
inception_manual_script,interleave,numactl,1,1,16,256,85.96625212128043
inception_manual_script,interleave,numactl,1,1,17,256,89.39621002614136
inception_manual_script,interleave,numactl,1,1,18,256,90.05488097372223
inception_manual_script,interleave,numactl,1,1,1,512,10.438485876908677
inception_manual_script,interleave,numactl,1,1,2,512,17.371231095622203
inception_manual_script,interleave,numactl,1,1,3,512,25.370635123006235
inception_manual_script,interleave,numactl,1,1,4,512,31.923953434131548
inception_manual_script,interleave,numactl,1,1,5,512,38.29304552760153
inception_manual_script,interleave,numactl,1,1,6,512,43.5352071305804
inception_manual_script,interleave,numactl,1,1,7,512,48.47550587269883
inception_manual_script,interleave,numactl,1,1,8,512,56.34348148658872
inception_manual_script,interleave,numactl,1,1,9,512,56.92064095839504
inception_manual_script,interleave,numactl,1,1,10,512,58.25692262739513
inception_manual_script,interleave,numactl,1,1,11,512,62.47239085640172
inception_manual_script,interleave,numactl,1,1,12,512,64.13658188390426
inception_manual_script,interleave,numactl,1,1,13,512,68.56254685321375
inception_manual_script,interleave,numactl,1,1,14,512,69.87999586032781
inception_manual_script,interleave,numactl,1,1,15,512,71.0258939137824
inception_manual_script,interleave,numactl,1,1,16,512,70.95910935294671
inception_manual_script,interleave,numactl,1,1,17,512,64.80855565058015
inception_manual_script,interleave,numactl,1,1,18,512,70.8563471962737
inception_manual_script,interleave,numactl,1,1,1,1024,9.644656781519425
inception_manual_script,interleave,numactl,1,1,2,1024,17.093135605891046
inception_manual_script,interleave,numactl,1,1,3,1024,24.666300208541116
inception_manual_script,interleave,numactl,1,1,4,1024,31.601491102340127
inception_manual_script,interleave,numactl,1,1,5,1024,37.81296214400058
inception_manual_script,interleave,numactl,1,1,6,1024,43.170943181263866
inception_manual_script,interleave,numactl,1,1,7,1024,47.99717808087576
inception_manual_script,interleave,numactl,1,1,8,1024,52.00554300708153
inception_manual_script,interleave,numactl,1,1,9,1024,55.076208031173046
inception_manual_script,interleave,numactl,1,1,10,1024,57.919085058395346
inception_manual_script,interleave,numactl,1,1,11,1024,62.46047781541245
inception_manual_script,interleave,numactl,1,1,12,1024,63.80934778424592
inception_manual_script,interleave,numactl,1,1,13,1024,67.14355272481188
inception_manual_script,interleave,numactl,1,1,14,1024,68.22643422466298
inception_manual_script,interleave,numactl,1,1,15,1024,66.50160586292277
inception_manual_script,interleave,numactl,1,1,16,1024,72.53551408633861
inception_manual_script,interleave,numactl,1,1,17,1024,74.29672977377385
inception_manual_script,interleave,numactl,1,1,18,1024,74.07548820392313
