benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
inception_manual_script,interleave,numactl,1,1,1,1,79.6919260174036,80.37108381278813,87.08098251372576,0.0
inception_manual_script,interleave,numactl,1,1,2,1,58.89421608299017,61.30307071842253,92.36432984471321,0.0
inception_manual_script,interleave,numactl,1,1,3,1,44.43490505218506,46.05615558102727,74.85746033489704,0.0
inception_manual_script,interleave,numactl,1,1,4,1,36.94335836917162,38.713633911684155,71.71297818422318,0.0
inception_manual_script,interleave,numactl,1,1,5,1,34.612069837749004,36.09183570370078,59.19308681041002,0.0
inception_manual_script,interleave,numactl,1,1,6,1,31.88205137848854,33.51975001394749,67.1348636969924,0.0
inception_manual_script,interleave,numactl,1,1,7,1,30.90002667158842,33.995853159576654,63.88374511152506,0.0
inception_manual_script,interleave,numactl,1,1,8,1,29.384544119238853,31.94898820482194,65.45758154243231,0.0
inception_manual_script,interleave,numactl,1,1,9,1,29.456790536642075,32.15442268177867,67.00285337865353,0.0
inception_manual_script,interleave,numactl,1,1,10,1,30.19605576992035,31.658598370850083,70.20365819334984,0.0
inception_manual_script,interleave,numactl,1,1,11,1,28.780044056475163,40.612911293283105,995.42485922575,0.0
inception_manual_script,interleave,numactl,1,1,12,1,30.443644151091576,32.30211769230664,52.561513148248196,0.0
inception_manual_script,interleave,numactl,1,1,13,1,30.938814394176006,32.54644610919058,66.69685989618301,0.0
inception_manual_script,interleave,numactl,1,1,14,1,30.45787289738655,44.669294031336904,176.13691743463278,0.0
inception_manual_script,interleave,numactl,1,1,15,1,27.651773765683174,89.19547536410391,1160.6227299198508,0.0
inception_manual_script,interleave,numactl,1,1,16,1,28.600684367120266,100.66078120842576,720.7236820831895,0.0
inception_manual_script,interleave,numactl,1,1,17,1,30.223941430449486,88.44004915095866,1417.654317803681,0.0
inception_manual_script,interleave,numactl,1,1,18,1,30.777323991060257,115.60539578087628,1413.2144022732973,0.0
inception_manual_script,interleave,numactl,1,1,1,2,138.35524301975965,139.7868981771171,159.59709975868464,0.0
inception_manual_script,interleave,numactl,1,1,2,2,91.30986128002405,95.60887166298926,134.53491311520338,0.0
inception_manual_script,interleave,numactl,1,1,3,2,68.43472272157669,71.09408280812204,105.04902247339487,0.0
inception_manual_script,interleave,numactl,1,1,4,2,57.52216186374426,60.33576221205294,94.0916370600462,0.0
inception_manual_script,interleave,numactl,1,1,5,2,53.0143091455102,55.21653139963746,87.7718823030591,0.0
inception_manual_script,interleave,numactl,1,1,6,2,46.92396428436041,49.83319506049156,83.15509743988514,0.0
inception_manual_script,interleave,numactl,1,1,7,2,44.39850430935621,47.960131391882896,80.45597188174725,0.0
inception_manual_script,interleave,numactl,1,1,8,2,40.714358910918236,43.65046950057149,66.2987781688571,0.0
inception_manual_script,interleave,numactl,1,1,9,2,43.068332597613335,45.465097734704614,75.54976735264063,0.0
inception_manual_script,interleave,numactl,1,1,10,2,41.192809119820595,43.384833661839366,73.87841120362282,0.0
inception_manual_script,interleave,numactl,1,1,11,2,39.20338302850723,42.999629313126206,119.95886918157339,0.0
inception_manual_script,interleave,numactl,1,1,12,2,38.7962656095624,41.65515448898077,145.38707677274942,0.0
inception_manual_script,interleave,numactl,1,1,13,2,38.13990671187639,40.302843572571874,75.91055519878864,0.0
inception_manual_script,interleave,numactl,1,1,14,2,36.984886042773724,38.71670871973038,79.71254177391529,0.0
inception_manual_script,interleave,numactl,1,1,15,2,36.78007610142231,38.42482194304466,83.30113720148802,0.0
inception_manual_script,interleave,numactl,1,1,16,2,36.52206156402826,39.490439938381314,82.01862405985594,0.0
inception_manual_script,interleave,numactl,1,1,17,2,37.186809815466404,40.09186463430524,82.43229798972607,0.0
inception_manual_script,interleave,numactl,1,1,18,2,39.51858635991812,41.07799904420972,79.25619184970856,0.0
inception_manual_script,interleave,numactl,1,1,1,4,256.3449004665017,270.8533506654203,311.9148602709174,0.0
inception_manual_script,interleave,numactl,1,1,2,4,155.8193564414978,165.13170378282666,214.03922978788614,0.0
inception_manual_script,interleave,numactl,1,1,3,4,113.74239437282085,119.01417992077768,168.757994659245,0.0
inception_manual_script,interleave,numactl,1,1,4,4,88.94223719835281,94.35507179237902,135.41071861982346,0.0
inception_manual_script,interleave,numactl,1,1,5,4,80.03311417996883,84.25071669742465,119.88222505897284,0.0
inception_manual_script,interleave,numactl,1,1,6,4,71.5425731614232,76.06420077383518,114.80089090764523,0.0
inception_manual_script,interleave,numactl,1,1,7,4,67.01440177857876,73.32685459405184,127.3365318775177,0.0
inception_manual_script,interleave,numactl,1,1,8,4,61.38302758336067,66.82747073471546,113.67819644510746,0.0
inception_manual_script,interleave,numactl,1,1,9,4,60.22002920508385,64.50850155204535,117.37215798348188,0.0
inception_manual_script,interleave,numactl,1,1,10,4,59.015270322561264,61.16414135321975,114.53653406351805,0.0
inception_manual_script,interleave,numactl,1,1,11,4,56.685179471969604,59.588481206446886,98.88239670544863,0.0
inception_manual_script,interleave,numactl,1,1,12,4,55.422366596758366,63.954969746992,116.81277677416801,0.0
inception_manual_script,interleave,numactl,1,1,13,4,52.42978595197201,111.93882025778294,3742.076598107815,0.0
inception_manual_script,interleave,numactl,1,1,14,4,51.83887016028166,55.75606893748045,113.44765312969685,0.0
inception_manual_script,interleave,numactl,1,1,15,4,51.318708807229996,54.8173248115927,104.20851409435272,0.0
inception_manual_script,interleave,numactl,1,1,16,4,49.35996886342764,53.3813591580838,104.47932872921228,0.0
inception_manual_script,interleave,numactl,1,1,17,4,50.67155696451664,59.46397044695914,568.8067795708776,0.0
inception_manual_script,interleave,numactl,1,1,18,4,51.31278280168772,53.79780273884535,100.56970175355673,0.0
inception_manual_script,interleave,numactl,1,1,1,8,498.8314528018236,520.0272228755057,608.6838943883777,0.0
inception_manual_script,interleave,numactl,1,1,2,8,286.82032506912947,308.1293704919517,397.5680209696293,0.0
inception_manual_script,interleave,numactl,1,1,3,8,201.69548504054546,217.6955541688949,266.198068857193,0.0
inception_manual_script,interleave,numactl,1,1,4,8,156.67715016752481,173.14154973253608,207.30661693960428,0.0
inception_manual_script,interleave,numactl,1,1,5,8,134.7534880042076,144.5458170864731,183.69723297655582,0.0
inception_manual_script,interleave,numactl,1,1,6,8,116.01732484996319,122.9490633495152,167.45346691459417,0.0
inception_manual_script,interleave,numactl,1,1,7,8,107.34936222434044,118.62424313090742,157.98904094845057,0.0
inception_manual_script,interleave,numactl,1,1,8,8,95.35122942179441,108.04119605571032,146.88551519066095,0.0
inception_manual_script,interleave,numactl,1,1,9,8,96.6623080894351,102.62858027592301,135.92934887856245,0.0
inception_manual_script,interleave,numactl,1,1,10,8,91.85993578284979,95.91156926006079,128.04632261395454,0.0
