benchmark,topology,pinning,ht,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
bert_manual_script,sequential,numactl,false,default,1,1,3,256,131.68183603245515
bert_manual_script,sequential,numactl,false,default,1,1,4,256,170.20952906704048
bert_manual_script,sequential,numactl,false,default,1,1,5,256,205.50488070811565
bert_manual_script,sequential,numactl,false,default,1,1,6,256,243.98919315530773
bert_manual_script,sequential,numactl,false,default,1,1,7,256,276.1563776863298
bert_manual_script,sequential,numactl,false,default,1,1,8,256,301.54281974524787
bert_manual_script,sequential,numactl,false,default,1,1,9,256,309.316376003055
bert_manual_script,sequential,numactl,false,default,1,1,10,256,337.3538338977143
bert_manual_script,sequential,numactl,false,default,1,1,11,256,371.4928519127029
bert_manual_script,sequential,numactl,false,default,1,1,12,256,389.947532091374
bert_manual_script,sequential,numactl,false,default,1,1,13,256,388.20977160240164
bert_manual_script,sequential,numactl,false,default,1,1,14,256,413.2188804989076
bert_manual_script,sequential,numactl,false,default,1,1,15,256,420.5379447950782
bert_manual_script,sequential,numactl,false,default,1,1,16,256,441.2660609764967
bert_manual_script,sequential,numactl,false,default,1,1,1,512,45.35471540212132
bert_manual_script,sequential,numactl,false,default,1,1,2,512,88.78313970052545
bert_manual_script,sequential,numactl,false,default,1,1,3,512,133.16357092225712
bert_manual_script,sequential,numactl,false,default,1,1,4,512,174.56569083970396
bert_manual_script,sequential,numactl,false,default,1,1,5,512,214.96222643148295
bert_manual_script,sequential,numactl,false,default,1,1,6,512,250.613735386251
bert_manual_script,sequential,numactl,false,default,1,1,7,512,288.44235432328645
bert_manual_script,sequential,numactl,false,default,1,1,8,512,317.4132873441604
bert_manual_script,sequential,numactl,false,default,1,1,9,512,329.7917322944172
bert_manual_script,sequential,numactl,false,default,1,1,10,512,356.01142073311553
bert_manual_script,sequential,numactl,false,default,1,1,11,512,387.411778378375
bert_manual_script,sequential,numactl,false,default,1,1,12,512,409.01769263762577
bert_manual_script,sequential,numactl,false,default,1,1,13,512,408.9170701488314
bert_manual_script,sequential,numactl,false,default,1,1,14,512,429.4065155379746
bert_manual_script,sequential,numactl,false,default,1,1,15,512,442.95798326985437
bert_manual_script,sequential,numactl,false,default,1,1,16,512,463.21164729213535
bert_manual_script,sequential,numactl,false,default,1,1,1,1024,37.61883314907748
bert_manual_script,sequential,numactl,false,default,1,1,2,1024,71.28680077367393
bert_manual_script,sequential,numactl,false,default,1,1,3,1024,104.40838085519633
bert_manual_script,sequential,numactl,false,default,1,1,4,1024,134.35581547389128
bert_manual_script,sequential,numactl,false,default,1,1,5,1024,166.4403639945831
bert_manual_script,sequential,numactl,false,default,1,1,6,1024,192.7670352759178
bert_manual_script,sequential,numactl,false,default,1,1,7,1024,221.74431488792206
bert_manual_script,sequential,numactl,false,default,1,1,8,1024,246.7967631440601
bert_manual_script,sequential,numactl,false,default,1,1,9,1024,262.67809780560077
bert_manual_script,sequential,numactl,false,default,1,1,10,1024,280.197966106064
bert_manual_script,sequential,numactl,false,default,1,1,11,1024,295.20348709894625
bert_manual_script,sequential,numactl,false,default,1,1,12,1024,315.99066285088173
bert_manual_script,sequential,numactl,false,default,1,1,13,1024,318.19745203444495
bert_manual_script,sequential,numactl,false,default,1,1,14,1024,337.7482056595671
bert_manual_script,sequential,numactl,false,default,1,1,15,1024,345.773929787337
bert_manual_script,sequential,numactl,false,default,1,1,16,1024,360.9015613928704
bert_manual_script,sequential,numactl,true,default,1,1,1,1,7.430422347417284
bert_manual_script,sequential,numactl,true,default,1,1,2,1,8.180691851224235
bert_manual_script,sequential,numactl,true,default,1,1,3,1,7.797831811793819
bert_manual_script,sequential,numactl,true,default,1,1,4,1,9.549546337794196
bert_manual_script,sequential,numactl,true,default,1,1,5,1,12.327436748556956
bert_manual_script,sequential,numactl,true,default,1,1,6,1,14.36032582709435
bert_manual_script,sequential,numactl,true,default,1,1,7,1,16.351771882486748
bert_manual_script,sequential,numactl,true,default,1,1,8,1,17.30269071084552
bert_manual_script,sequential,numactl,true,default,1,1,9,1,17.595102298313602
bert_manual_script,sequential,numactl,true,default,1,1,10,1,22.66760876721005
bert_manual_script,sequential,numactl,true,default,1,1,11,1,23.040871192799163
bert_manual_script,sequential,numactl,true,default,1,1,12,1,23.648762249558988
bert_manual_script,sequential,numactl,true,default,1,1,13,1,26.06177240689335
bert_manual_script,sequential,numactl,true,default,1,1,14,1,27.212304178295053
bert_manual_script,sequential,numactl,true,default,1,1,15,1,27.910970917431104
bert_manual_script,sequential,numactl,true,default,1,1,16,1,29.42106566526436
bert_manual_script,sequential,numactl,true,default,1,1,17,1,27.27236162258784
bert_manual_script,sequential,numactl,true,default,1,1,18,1,30.433785347017906
bert_manual_script,sequential,numactl,true,default,1,1,19,1,27.888303439038904
bert_manual_script,sequential,numactl,true,default,1,1,20,1,32.22181061046471
bert_manual_script,sequential,numactl,true,default,1,1,21,1,32.992181127587095
bert_manual_script,sequential,numactl,true,default,1,1,22,1,32.498450362444736
bert_manual_script,sequential,numactl,true,default,1,1,23,1,28.198941339076235
bert_manual_script,sequential,numactl,true,default,1,1,24,1,35.69342856617027
bert_manual_script,sequential,numactl,true,default,1,1,25,1,36.404359214846934
bert_manual_script,sequential,numactl,true,default,1,1,26,1,35.66600460911746
bert_manual_script,sequential,numactl,true,default,1,1,27,1,33.374686385016034
bert_manual_script,sequential,numactl,true,default,1,1,28,1,38.27368426756418
bert_manual_script,sequential,numactl,true,default,1,1,29,1,42.85225547066186
bert_manual_script,sequential,numactl,true,default,1,1,30,1,37.68549331948306
bert_manual_script,sequential,numactl,true,default,1,1,31,1,41.080991107764795
